Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Son Heung-Min,TOT,35,3051,23.0,23.0,7.0,16.99,16.99,7.85,29.62,10.34,0.50,0.50,0.23,0.73,0.73,0.87,0.31
Mohamed Salah,LIV,35,2757,23.0,18.0,13.0,24.36,19.80,9.79,32.16,11.22,0.80,0.65,0.32,1.11,0.97,1.05,0.37
Cristiano Ronaldo,MUN,30,2468,18.0,15.0,3.0,17.21,14.93,4.42,23.25,7.72,0.63,0.54,0.16,0.79,0.71,0.85,0.28
Harry Kane,TOT,37,3229,17.0,13.0,9.0,20.69,17.64,9.82,31.89,9.81,0.58,0.49,0.27,0.85,0.77,0.89,0.27
Sadio Mané,LIV,34,2833,16.0,16.0,2.0,16.83,16.83,5.27,28.45,11.07,0.53,0.53,0.17,0.70,0.70,0.90,0.35
Kevin De Bruyne,MCI,30,2214,15.0,15.0,8.0,5.95,5.95,11.26,20.32,9.41,0.24,0.24,0.46,0.70,0.70,0.83,0.38
Jamie Vardy,LEI,25,1807,15.0,15.0,2.0,9.99,9.99,1.61,12.64,2.00,0.50,0.50,0.08,0.58,0.58,0.63,0.10
Diogo Jota,LIV,35,2401,15.0,15.0,4.0,17.35,17.35,5.87,25.78,6.92,0.65,0.65,0.22,0.87,0.87,0.97,0.26
Wilfried Zaha,CRY,33,2762,14.0,9.0,1.0,10.18,4.86,4.89,12.1,3.81,0.33,0.16,0.16,0.49,0.32,0.39,0.12
Raheem Sterling,MCI,30,2119,13.0,11.0,5.0,15.78,13.49,5.02,23.1,9.67,0.67,0.57,0.21,0.88,0.79,0.98,0.41
Ivan Toney,BRE,33,2905,12.0,7.0,5.0,12.05,8.24,7.34,12.17,2.39,0.37,0.26,0.23,0.60,0.48,0.38,0.07
Jarrod Bowen,WHU,36,3003,12.0,12.0,10.0,12.93,12.93,5.82,21.7,6.55,0.39,0.39,0.17,0.56,0.56,0.65,0.20
James Maddison,LEI,35,2480,12.0,12.0,8.0,6.50,6.50,5.67,14.61,5.83,0.24,0.24,0.21,0.44,0.44,0.53,0.21
Riyad Mahrez,MCI,28,1468,11.0,7.0,5.0,10.12,6.32,3.93,14.37,6.28,0.62,0.39,0.24,0.86,0.63,0.88,0.38
Bukayo Saka,ARS,38,3034,11.0,9.0,7.0,9.91,8.38,7.63,19.45,9.06,0.29,0.25,0.23,0.52,0.48,0.58,0.27
Teemu Pukki,NOR,37,3278,11.0,8.0,3.0,11.45,9.17,4.06,11.97,1.04,0.31,0.25,0.11,0.43,0.36,0.33,0.03
Mason Mount,CHE,32,2367,11.0,10.0,10.0,8.52,7.76,7.21,18.23,7.47,0.32,0.30,0.27,0.60,0.57,0.69,0.28
Raphinha,LEE,35,2940,11.0,7.0,3.0,10.23,7.19,6.94,17.0,6.29,0.31,0.22,0.21,0.53,0.43,0.52,0.19
Ollie Watkins,AVL,35,2970,11.0,10.0,2.0,11.50,10.74,3.00,17.15,5.54,0.35,0.33,0.09,0.44,0.42,0.52,0.17
Michail Antonio,WHU,36,2994,10.0,10.0,8.0,12.79,12.03,5.77,21.07,6.65,0.38,0.36,0.17,0.56,0.53,0.63,0.20
James Ward-Prowse,SOU,36,3222,10.0,6.0,5.0,5.09,2.04,6.40,11.13,9.25,0.14,0.06,0.18,0.32,0.24,0.31,0.26
Bruno Fernandes,MUN,36,3135,10.0,10.0,6.0,9.29,7.76,8.81,22.99,11.14,0.27,0.22,0.25,0.52,0.48,0.66,0.32
Richarlison,EVE,30,2532,10.0,7.0,5.0,10.01,7.73,4.38,11.77,3.00,0.36,0.27,0.16,0.51,0.43,0.42,0.11
Emile Smith-Rowe,ARS,33,1928,10.0,10.0,2.0,5.36,5.36,3.03,10.87,4.79,0.25,0.25,0.14,0.39,0.39,0.51,0.22
Emmanuel Dennis,WAT,33,2612,10.0,10.0,6.0,7.01,7.01,3.96,12.35,4.42,0.24,0.24,0.14,0.38,0.38,0.43,0.15
Maxwel Cornet,BUR,26,1790,9.0,9.0,1.0,6.71,5.95,1.76,8.56,2.59,0.34,0.30,0.09,0.43,0.39,0.43,0.13
Phil Foden,MCI,28,2141,9.0,9.0,5.0,9.26,9.26,6.83,19.27,6.22,0.39,0.39,0.29,0.68,0.68,0.81,0.26
Ilkay Gündogan,MCI,27,1852,8.0,8.0,4.0,9.72,9.72,4.72,21.33,8.76,0.47,0.47,0.23,0.70,0.70,1.04,0.43
Callum Wilson,NEW,18,1401,8.0,6.0,0.0,7.04,5.52,0.53,5.06,0.63,0.45,0.35,0.03,0.49,0.39,0.33,0.04
Romelu Lukaku,CHE,26,1571,8.0,7.0,0.0,7.02,6.26,3.36,12.04,4.00,0.40,0.36,0.19,0.59,0.55,0.69,0.23
Said Benrahma,WHU,32,2208,8.0,8.0,6.0,6.16,6.16,4.77,13.89,4.22,0.25,0.25,0.19,0.45,0.45,0.57,0.17
Neal Maupay,BHA,32,2271,8.0,7.0,2.0,8.24,6.72,2.44,13.33,5.46,0.33,0.27,0.10,0.42,0.36,0.53,0.22
Bernardo Silva,MCI,35,2865,8.0,8.0,4.0,7.77,7.77,6.57,25.98,14.36,0.24,0.24,0.21,0.45,0.45,0.82,0.45
Kai Havertz,CHE,29,1829,8.0,8.0,3.0,10.67,10.67,2.57,17.62,5.07,0.53,0.53,0.13,0.65,0.65,0.87,0.25
Gabriel Jesus,MCI,28,1885,8.0,7.0,8.0,10.15,9.39,5.91,19.49,6.35,0.48,0.45,0.28,0.77,0.73,0.93,0.30
Leandro Trossard,BHA,34,2830,8.0,7.0,3.0,7.96,7.20,5.28,16.14,5.86,0.25,0.23,0.17,0.42,0.40,0.51,0.19
Jack Harrison,LEE,35,2660,8.0,8.0,1.0,5.15,5.15,3.45,9.22,4.42,0.17,0.17,0.12,0.29,0.29,0.31,0.15
Conor Gallagher,CRY,34,2863,8.0,8.0,3.0,7.67,7.67,4.14,14.21,5.39,0.24,0.24,0.13,0.37,0.37,0.45,0.17
Danny Ings,AVL,30,1920,7.0,6.0,6.0,6.85,6.09,1.44,8.0,2.11,0.32,0.29,0.07,0.39,0.35,0.37,0.10
Rodri,MCI,33,2901,7.0,7.0,2.0,2.72,2.72,1.55,26.26,23.96,0.08,0.08,0.05,0.13,0.13,0.81,0.74
Martin Odegaard,ARS,36,2803,7.0,7.0,4.0,4.22,4.22,6.60,18.24,10.91,0.14,0.14,0.21,0.35,0.35,0.59,0.35
Yoane Wissa,BRE,30,1230,7.0,7.0,1.0,3.40,3.40,0.67,4.42,1.83,0.25,0.25,0.05,0.30,0.30,0.32,0.13
Che Adams,SOU,30,2039,7.0,7.0,3.0,8.29,8.29,2.85,10.3,1.40,0.37,0.37,0.13,0.49,0.49,0.45,0.06
Danny Welbeck,BHA,25,1464,6.0,6.0,1.0,8.29,8.29,0.89,11.31,2.80,0.51,0.51,0.06,0.56,0.56,0.70,0.17
Jorginho,CHE,29,2285,6.0,0.0,2.0,5.91,0.59,2.89,16.2,15.19,0.23,0.02,0.11,0.35,0.14,0.64,0.60
Pablo Fornals,WHU,36,2805,6.0,6.0,3.0,5.14,5.14,5.97,17.67,8.34,0.16,0.16,0.19,0.36,0.36,0.57,0.27
Rodrigo,LEE,31,2280,6.0,5.0,1.0,5.61,4.85,3.65,10.85,3.63,0.22,0.19,0.14,0.37,0.34,0.43,0.14
Christian Pulisic,CHE,22,1276,6.0,6.0,2.0,6.10,6.10,1.29,8.86,2.13,0.43,0.43,0.09,0.52,0.52,0.62,0.15
Odsonne Edouard,CRY,28,1579,6.0,5.0,4.0,6.53,5.77,2.17,10.2,2.60,0.37,0.33,0.12,0.50,0.45,0.58,0.15
Raúl Jiménez,WOL,34,2651,6.0,5.0,4.0,7.07,6.31,3.39,12.29,4.06,0.24,0.21,0.12,0.36,0.33,0.42,0.14
Ademola Lookman,LEI,26,1470,6.0,6.0,0.0,4.78,4.78,1.81,11.41,5.64,0.29,0.29,0.11,0.40,0.40,0.70,0.35
Youri Tielemans,LEI,32,2638,6.0,4.0,4.0,4.27,2.74,4.31,14.26,8.55,0.15,0.09,0.15,0.29,0.24,0.49,0.29
Harvey Barnes,LEI,32,2108,6.0,6.0,10.0,6.22,6.22,4.48,12.56,3.73,0.27,0.27,0.19,0.46,0.46,0.54,0.16
Gabriel Martinelli,ARS,29,1877,6.0,5.0,6.0,8.86,8.10,4.08,10.53,2.56,0.43,0.39,0.20,0.62,0.58,0.50,0.12
Armando Broja,SOU,32,1986,6.0,6.0,0.0,5.89,5.89,1.46,8.28,2.01,0.27,0.27,0.07,0.33,0.33,0.38,0.09
Jacob Ramsey,AVL,34,2493,6.0,6.0,1.0,3.82,3.82,2.04,11.25,6.33,0.14,0.14,0.07,0.21,0.21,0.41,0.23
Allan Saint-Maximin,NEW,35,2825,5.0,5.0,5.0,5.66,5.66,5.26,14.38,3.90,0.18,0.18,0.17,0.35,0.35,0.46,0.12
Joshua King,WAT,32,2247,5.0,4.0,3.0,8.28,7.52,4.00,12.03,2.66,0.33,0.30,0.16,0.49,0.46,0.48,0.11
Roberto Firmino,LIV,20,979,5.0,5.0,4.0,5.25,5.25,2.22,12.0,5.71,0.48,0.48,0.20,0.69,0.69,1.10,0.52
Philippe Coutinho,AVL,19,1364,5.0,5.0,3.0,3.37,3.37,2.93,8.87,4.50,0.22,0.22,0.19,0.42,0.42,0.59,0.30
Manuel Lanzini,WHU,30,1801,5.0,2.0,3.0,3.38,1.09,2.59,8.18,7.26,0.17,0.05,0.13,0.30,0.18,0.41,0.36
Demarai Gray,EVE,34,2366,5.0,5.0,4.0,4.34,4.34,4.43,10.4,3.43,0.16,0.16,0.17,0.33,0.33,0.40,0.13
Fabinho,LIV,29,2320,5.0,3.0,1.0,5.03,3.51,1.26,10.57,9.50,0.20,0.14,0.05,0.24,0.19,0.41,0.37
Chris Wood,BUR,34,2734,5.0,4.0,0.0,8.21,7.45,1.37,8.77,2.92,0.27,0.25,0.04,0.32,0.29,0.29,0.10
Dominic Calvert-Lewin,EVE,17,1297,5.0,3.0,2.0,6.22,3.93,1.66,5.95,1.96,0.43,0.27,0.12,0.55,0.39,0.41,0.14
Gabriel,ARS,35,3075,5.0,5.0,0.0,3.54,3.54,0.25,11.8,11.41,0.10,0.10,0.01,0.11,0.11,0.35,0.33
Ismaila Sarr,WAT,22,1872,5.0,5.0,2.0,4.25,3.49,2.92,7.6,2.06,0.20,0.17,0.14,0.34,0.31,0.37,0.10
Jean-Philippe Mateta,CRY,22,1153,5.0,5.0,1.0,5.85,5.85,0.72,6.87,2.14,0.46,0.46,0.06,0.51,0.51,0.54,0.17
Eddie Nketiah,ARS,21,803,5.0,5.0,1.0,4.99,4.99,1.67,7.68,2.16,0.56,0.56,0.19,0.75,0.75,0.86,0.24
Dejan Kulusevski,TOT,18,1276,5.0,5.0,8.0,3.02,3.02,4.15,12.61,7.70,0.21,0.21,0.29,0.51,0.51,0.89,0.54
Juan Camilo Hernández,WAT,25,1125,5.0,5.0,2.0,2.66,2.66,1.70,4.94,2.00,0.21,0.21,0.14,0.35,0.35,0.40,0.16
Mason Greenwood,MUN,18,1305,5.0,5.0,1.0,4.48,4.48,1.33,6.19,1.75,0.31,0.31,0.09,0.40,0.40,0.43,0.12
Reece James,CHE,26,1866,5.0,5.0,9.0,2.54,2.54,7.03,15.98,11.94,0.12,0.12,0.34,0.46,0.46,0.77,0.58
Tomas Soucek,WHU,35,3062,5.0,5.0,1.0,5.50,5.50,2.17,9.55,5.43,0.16,0.16,0.06,0.23,0.23,0.28,0.16
Bruno Guimarães,NEW,17,1031,5.0,5.0,1.0,4.09,4.09,1.74,5.32,2.59,0.36,0.36,0.15,0.51,0.51,0.46,0.23
Alexis Mac Allister,BHA,33,2102,5.0,3.0,2.0,6.83,4.55,2.13,10.86,6.36,0.29,0.19,0.09,0.38,0.29,0.47,0.27
Hee-Chan Hwang,WOL,30,1804,5.0,5.0,1.0,4.20,4.20,1.61,8.48,3.61,0.21,0.21,0.08,0.29,0.29,0.42,0.18
Patson Daka,LEI,23,1164,5.0,5.0,3.0,5.11,5.11,1.82,7.5,2.16,0.40,0.40,0.14,0.54,0.54,0.58,0.17
Timo Werner,CHE,21,1291,4.0,4.0,1.0,6.17,6.17,0.32,9.69,3.62,0.43,0.43,0.02,0.45,0.45,0.68,0.25
Joelinton,NEW,35,2554,4.0,4.0,1.0,3.82,3.82,1.88,6.52,2.56,0.13,0.13,0.07,0.20,0.20,0.23,0.09
Pierre-Emerick Aubameyang,ARS,14,1047,4.0,4.0,1.0,6.89,5.37,0.80,5.44,0.96,0.59,0.46,0.07,0.66,0.53,0.47,0.08
Marcus Rashford,MUN,25,1229,4.0,4.0,2.0,2.82,2.82,2.43,6.92,1.98,0.21,0.21,0.18,0.38,0.38,0.51,0.15
Christian Benteke,CRY,25,1112,4.0,4.0,1.0,4.72,4.72,1.67,6.6,1.33,0.38,0.38,0.13,0.52,0.52,0.53,0.11
Kelechi Iheanacho,LEI,26,1236,4.0,4.0,5.0,3.63,3.63,2.71,7.72,1.79,0.26,0.26,0.20,0.46,0.46,0.56,0.13
Jeffrey Schlupp,CRY,32,1836,4.0,4.0,1.0,3.63,3.63,2.03,7.06,2.93,0.18,0.18,0.10,0.28,0.28,0.35,0.14
Marcos Alonso,CHE,28,2185,4.0,4.0,4.0,3.49,3.49,5.04,13.58,9.75,0.14,0.14,0.21,0.35,0.35,0.56,0.40
Emiliano Buendía,AVL,35,1907,4.0,4.0,6.0,3.05,3.05,4.65,10.57,5.32,0.14,0.14,0.22,0.36,0.36,0.50,0.25
Aymeric Laporte,MCI,33,2848,4.0,4.0,0.0,4.45,4.45,0.61,18.64,18.22,0.14,0.14,0.02,0.16,0.16,0.59,0.58
Alexandre Lacazette,ARS,30,1800,4.0,2.0,7.0,7.63,5.34,3.26,9.15,3.10,0.38,0.27,0.16,0.54,0.43,0.46,0.15
Daniel James,LEE,34,2516,4.0,4.0,4.0,7.71,7.71,4.28,12.31,1.38,0.28,0.28,0.15,0.43,0.43,0.44,0.05
Jan Bednarek,SOU,31,2637,4.0,4.0,0.0,2.79,2.79,0.37,6.62,6.36,0.10,0.10,0.01,0.11,0.11,0.23,0.22
Bryan Mbeumo,BRE,35,2934,4.0,3.0,7.0,9.81,9.04,3.96,17.79,6.48,0.30,0.28,0.12,0.42,0.40,0.55,0.20
Fred,MUN,28,2038,4.0,4.0,4.0,1.09,1.09,2.33,8.37,5.87,0.05,0.05,0.10,0.15,0.15,0.37,0.26
Conor Coady,WOL,38,3369,4.0,4.0,0.0,2.33,2.33,0.08,5.35,5.32,0.06,0.06,0.00,0.06,0.06,0.14,0.14
Rúben Neves,WOL,33,2674,4.0,4.0,2.0,1.12,1.12,2.24,8.25,6.52,0.04,0.04,0.08,0.11,0.11,0.28,0.22
Mohamed Elyounoussi,SOU,30,2048,4.0,4.0,2.0,6.58,6.58,2.23,8.98,2.94,0.29,0.29,0.10,0.39,0.39,0.39,0.13
Anthony Gordon,EVE,35,2288,4.0,4.0,2.0,3.46,3.46,3.78,7.97,3.01,0.14,0.14,0.15,0.28,0.28,0.31,0.12
Matthew Cash,AVL,38,3386,4.0,4.0,3.0,2.48,2.48,2.90,11.01,7.56,0.07,0.07,0.08,0.14,0.14,0.29,0.20
Hakim Ziyech,CHE,23,1304,4.0,4.0,3.0,3.04,3.04,3.93,10.71,5.66,0.21,0.21,0.27,0.48,0.48,0.74,0.39
Vitaly Janelt,BRE,31,2328,4.0,4.0,0.0,2.99,2.99,1.82,7.37,3.24,0.12,0.12,0.07,0.19,0.19,0.29,0.13
Luis Díaz,LIV,13,962,4.0,4.0,3.0,4.28,4.28,2.18,8.96,3.45,0.40,0.40,0.20,0.60,0.60,0.84,0.32
