Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Erling Haaland,MCI,35,2803,36.0,29.0,8.0,32.76,27.43,5.85,31.96,3.29,1.05,0.88,0.19,1.24,1.07,1.03,0.11
Harry Kane,TOT,37,3324,28.0,23.0,3.0,22.19,17.63,7.47,23.89,4.85,0.60,0.48,0.20,0.80,0.68,0.65,0.13
Ivan Toney,BRE,33,2960,20.0,14.0,4.0,21.69,16.36,4.91,18.11,4.02,0.66,0.50,0.15,0.81,0.65,0.55,0.12
Mohamed Salah,LIV,37,3217,19.0,17.0,11.0,21.92,18.88,8.38,30.76,8.71,0.61,0.53,0.23,0.85,0.76,0.86,0.24
Callum Wilson,NEW,30,1894,18.0,15.0,5.0,18.86,16.57,3.57,15.45,1.75,0.90,0.79,0.17,1.07,0.96,0.73,0.08
Marcus Rashford,MUN,34,2828,17.0,17.0,5.0,17.92,17.92,3.74,29.09,9.14,0.57,0.57,0.12,0.69,0.69,0.93,0.29
Martin Odegaard,ARS,36,3126,15.0,15.0,7.0,9.09,9.09,8.88,27.48,14.73,0.26,0.26,0.26,0.52,0.52,0.79,0.42
Gabriel Martinelli,ARS,36,2851,15.0,15.0,5.0,10.54,10.54,9.35,25.15,9.32,0.33,0.33,0.30,0.63,0.63,0.79,0.29
Aleksandar Mitrovic,FUL,23,1940,14.0,10.0,1.0,14.90,9.57,2.25,11.72,2.58,0.69,0.44,0.10,0.80,0.55,0.54,0.12
Ollie Watkins,AVL,36,3060,14.0,13.0,6.0,16.77,15.25,3.60,21.31,5.33,0.49,0.45,0.11,0.60,0.55,0.63,0.16
Rodrigo,LEE,30,1865,13.0,12.0,1.0,8.42,7.66,2.04,10.33,3.12,0.41,0.37,0.10,0.50,0.47,0.50,0.15
Bukayo Saka,ARS,37,3154,13.0,11.0,11.0,11.06,8.77,6.93,23.23,11.60,0.32,0.25,0.20,0.51,0.45,0.66,0.33
Harvey Barnes,LEI,33,2648,12.0,12.0,1.0,8.60,8.60,3.04,13.85,3.36,0.29,0.29,0.10,0.40,0.40,0.47,0.11
Phil Foden,MCI,31,1747,11.0,11.0,6.0,6.13,6.13,5.55,16.9,7.58,0.32,0.32,0.29,0.60,0.60,0.87,0.39
Miguel Almirón,NEW,33,2460,11.0,11.0,2.0,8.21,8.21,2.96,13.81,5.37,0.30,0.30,0.11,0.41,0.41,0.51,0.20
Son Heung-Min,TOT,35,2842,10.0,10.0,5.0,9.45,9.45,5.89,16.85,5.33,0.30,0.30,0.19,0.49,0.49,0.53,0.17
Roberto Firmino,LIV,24,1144,10.0,10.0,4.0,7.67,7.67,2.92,13.3,6.54,0.60,0.60,0.23,0.83,0.83,1.05,0.51
Alexander Isak,NEW,21,1440,10.0,8.0,1.0,8.57,7.04,1.77,10.94,2.86,0.54,0.44,0.11,0.65,0.55,0.68,0.18
Gabriel Jesus,ARS,25,2017,10.0,9.0,5.0,15.78,15.02,3.67,20.45,5.89,0.70,0.67,0.16,0.87,0.83,0.91,0.26
James Maddison,LEI,29,2395,10.0,9.0,9.0,7.59,6.07,7.70,14.0,5.90,0.29,0.23,0.29,0.57,0.52,0.53,0.22
Alexis Mac Allister,BHA,34,2792,10.0,4.0,2.0,11.50,6.93,3.68,19.56,12.34,0.37,0.22,0.12,0.49,0.34,0.63,0.40
Eberechi Eze,CRY,37,2567,10.0,9.0,4.0,6.44,5.68,4.56,10.62,4.07,0.23,0.20,0.16,0.39,0.36,0.37,0.14
Pascal Groß,BHA,36,3171,9.0,9.0,7.0,5.95,5.95,10.86,24.84,14.60,0.17,0.17,0.31,0.48,0.48,0.71,0.41
Bryan Mbeumo,BRE,37,2901,9.0,8.0,7.0,9.75,8.99,7.03,17.18,5.17,0.30,0.28,0.22,0.52,0.50,0.53,0.16
Taiwo Awoniyi,NFO,26,1336,9.0,9.0,1.0,7.86,7.86,1.00,7.46,0.72,0.53,0.53,0.07,0.60,0.60,0.50,0.05
Darwin Núñez,LIV,29,1702,9.0,9.0,3.0,14.37,14.37,5.65,20.28,3.48,0.76,0.76,0.30,1.06,1.06,1.07,0.18
Julián Álvarez,MCI,30,1326,9.0,8.0,0.0,7.42,6.66,1.99,13.37,5.75,0.50,0.45,0.14,0.64,0.59,0.91,0.39
Ilkay Gündogan,MCI,31,2369,8.0,8.0,4.0,7.84,7.08,3.44,23.57,15.50,0.30,0.27,0.13,0.43,0.40,0.90,0.59
James Ward-Prowse,SOU,37,3289,8.0,6.0,4.0,5.28,2.23,6.06,10.4,8.59,0.14,0.06,0.17,0.31,0.23,0.28,0.24
Danny Ings,AVL,34,1535,8.0,6.0,1.0,7.86,6.34,1.33,7.81,0.64,0.46,0.37,0.08,0.54,0.45,0.46,0.04
Leandro Trossard,ARS,35,2181,8.0,8.0,10.0,6.95,6.95,5.89,15.5,6.04,0.29,0.29,0.24,0.53,0.53,0.64,0.25
Brennan Johnson,NFO,37,2862,8.0,7.0,3.0,8.24,5.96,3.74,12.14,2.80,0.26,0.19,0.12,0.38,0.31,0.38,0.09
Kevin De Bruyne,MCI,32,2448,7.0,7.0,16.0,4.76,4.76,16.32,29.13,16.63,0.17,0.17,0.60,0.77,0.77,1.07,0.61
Wilfried Zaha,CRY,27,2308,7.0,7.0,2.0,7.80,6.28,2.76,11.75,4.09,0.30,0.24,0.11,0.41,0.35,0.46,0.16
Bruno Fernandes,MUN,36,3240,7.0,5.0,8.0,8.96,7.43,17.01,34.4,17.34,0.25,0.21,0.47,0.72,0.68,0.96,0.48
Kai Havertz,CHE,34,2550,7.0,6.0,1.0,12.78,12.02,3.52,17.76,5.20,0.45,0.42,0.12,0.58,0.55,0.63,0.18
Yoane Wissa,BRE,37,1493,7.0,7.0,3.0,5.21,5.21,2.64,11.27,4.30,0.31,0.31,0.16,0.47,0.47,0.68,0.26
