Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Erling Haaland,MCI,22,1797,26.0,22.0,4.0,20.22,17.18,4.30,19.05,1.01,1.01,0.86,0.22,1.23,1.08,0.95,0.05
Harry Kane,TOT,23,2064,17.0,15.0,1.0,14.63,12.35,4.56,14.88,2.89,0.64,0.54,0.20,0.84,0.74,0.65,0.13
Ivan Toney,BRE,20,1796,14.0,10.0,3.0,15.53,12.49,3.47,13.03,2.79,0.78,0.63,0.17,0.95,0.80,0.65,0.14
Marcus Rashford,MUN,23,1898,12.0,12.0,3.0,10.59,10.59,2.49,17.01,4.87,0.50,0.50,0.12,0.62,0.62,0.81,0.23
Aleksandar Mitrovic,FUL,19,1646,11.0,8.0,1.0,12.71,8.14,2.25,10.49,2.33,0.69,0.45,0.12,0.82,0.57,0.57,0.13
Rodrigo,LEE,18,1328,10.0,9.0,1.0,7.05,6.28,1.93,8.49,2.35,0.48,0.43,0.13,0.61,0.56,0.58,0.16
Miguel Almirón,NEW,22,1877,10.0,10.0,1.0,6.35,6.35,1.51,10.11,4.06,0.30,0.30,0.07,0.38,0.38,0.48,0.19
James Maddison,LEI,16,1277,9.0,9.0,5.0,3.48,3.48,2.14,7.21,3.13,0.24,0.24,0.15,0.40,0.40,0.51,0.22
Mohamed Salah,LIV,21,1875,8.0,8.0,4.0,11.20,11.20,4.50,16.61,3.27,0.54,0.54,0.22,0.75,0.75,0.80,0.16
Martin Odegaard,ARS,21,1813,8.0,8.0,5.0,5.03,5.03,6.22,16.75,8.49,0.25,0.25,0.31,0.56,0.56,0.83,0.42
Harvey Barnes,LEI,20,1714,8.0,8.0,1.0,5.98,5.98,1.31,9.19,2.60,0.31,0.31,0.07,0.38,0.38,0.48,0.14
Bukayo Saka,ARS,22,1907,8.0,6.0,8.0,6.89,5.37,4.73,13.36,6.18,0.33,0.25,0.22,0.55,0.48,0.63,0.29
Leandro Trossard,ARS,20,1418,8.0,8.0,2.0,6.14,6.14,1.88,11.06,3.99,0.39,0.39,0.12,0.51,0.51,0.70,0.25
Callum Wilson,NEW,16,1167,7.0,6.0,3.0,8.98,8.22,1.72,7.29,0.83,0.69,0.63,0.13,0.83,0.77,0.56,0.06
Roberto Firmino,LIV,14,955,7.0,7.0,3.0,6.36,6.36,2.38,10.5,4.92,0.60,0.60,0.22,0.82,0.82,0.99,0.46
Phil Foden,MCI,20,1079,7.0,7.0,4.0,3.70,3.70,2.79,10.54,5.31,0.31,0.31,0.23,0.54,0.54,0.88,0.44
Gabriel Martinelli,ARS,22,1839,7.0,7.0,2.0,5.12,5.12,5.63,14.94,6.78,0.25,0.25,0.28,0.53,0.53,0.73,0.33
Pascal Groß,BHA,21,1837,6.0,6.0,3.0,4.04,4.04,5.94,13.97,6.98,0.20,0.20,0.29,0.49,0.49,0.68,0.34
Wilfried Zaha,CRY,19,1670,6.0,6.0,2.0,5.81,4.29,2.43,8.73,3.19,0.31,0.23,0.13,0.44,0.36,0.47,0.17
Danny Ings,AVL,21,848,6.0,4.0,0.0,5.22,3.69,0.81,4.54,0.31,0.55,0.39,0.09,0.64,0.48,0.48,0.03
Ollie Watkins,AVL,21,1725,6.0,6.0,4.0,7.64,7.64,2.08,10.92,3.18,0.40,0.40,0.11,0.51,0.51,0.57,0.17
Riyad Mahrez,MCI,18,1059,5.0,4.0,4.0,4.80,4.04,3.39,11.53,5.89,0.41,0.34,0.29,0.70,0.63,0.98,0.50
James Ward-Prowse,SOU,22,1980,5.0,5.0,2.0,2.51,1.75,4.09,7.14,5.77,0.11,0.08,0.19,0.30,0.27,0.32,0.26
Bruno Fernandes,MUN,22,1980,5.0,4.0,4.0,5.14,4.38,7.66,19.87,10.62,0.23,0.20,0.35,0.58,0.55,0.90,0.48
Kai Havertz,CHE,21,1626,5.0,5.0,1.0,6.94,6.94,1.41,9.16,2.25,0.38,0.38,0.08,0.46,0.46,0.51,0.12
Gabriel Jesus,ARS,14,1237,5.0,5.0,5.0,9.42,9.42,3.13,14.05,4.27,0.69,0.69,0.23,0.91,0.91,1.02,0.31
