Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Erling Haaland,MCI,15,1234,21.0,18.0,3.0,15.23,12.95,3.69,14.65,0.90,1.11,0.94,0.27,1.38,1.21,1.07,0.07
Harry Kane,TOT,17,1524,13.0,11.0,1.0,11.27,8.99,3.40,9.93,1.75,0.67,0.53,0.20,0.87,0.73,0.59,0.10
Ivan Toney,BRE,16,1440,12.0,9.0,3.0,13.10,10.82,2.59,11.38,2.38,0.82,0.68,0.16,0.98,0.84,0.71,0.15
Aleksandar Mitrovic,FUL,14,1199,10.0,7.0,1.0,10.24,6.43,2.14,8.4,1.66,0.77,0.48,0.16,0.93,0.64,0.63,0.12
Rodrigo,LEE,15,1068,9.0,8.0,1.0,6.43,5.66,1.81,6.28,0.77,0.54,0.48,0.15,0.69,0.63,0.53,0.07
Miguel Almirón,NEW,17,1465,9.0,9.0,1.0,5.83,5.83,1.28,8.58,3.07,0.36,0.36,0.08,0.44,0.44,0.53,0.19
Roberto Firmino,LIV,13,947,7.0,7.0,3.0,6.36,6.36,2.17,10.29,4.92,0.60,0.60,0.21,0.81,0.81,0.98,0.47
Mohamed Salah,LIV,16,1425,7.0,7.0,4.0,9.92,9.92,3.44,13.5,2.23,0.63,0.63,0.22,0.84,0.84,0.85,0.14
Martin Odegaard,ARS,15,1283,7.0,7.0,5.0,4.05,4.05,5.61,12.79,5.66,0.28,0.28,0.39,0.68,0.68,0.90,0.40
Phil Foden,MCI,16,934,7.0,7.0,4.0,3.70,3.70,2.74,10.46,5.22,0.36,0.36,0.26,0.62,0.62,1.01,0.50
James Maddison,LEI,13,1100,7.0,7.0,4.0,2.46,2.46,1.92,5.01,2.02,0.20,0.20,0.16,0.36,0.36,0.41,0.17
Leandro Trossard,BHA,16,1350,7.0,7.0,2.0,5.47,5.47,1.80,9.89,3.58,0.36,0.36,0.12,0.48,0.48,0.66,0.24
