Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Erling Haaland,MCI,11,941,17.0,15.0,3.0,11.79,10.27,2.75,11.12,0.79,1.13,0.98,0.26,1.39,1.25,1.06,0.08
Harry Kane,TOT,13,1164,10.0,8.0,1.0,9.93,7.65,2.99,8.29,1.28,0.77,0.59,0.23,1.00,0.82,0.64,0.10
Aleksandar Mitrovic,FUL,12,1022,9.0,6.0,0.0,8.61,5.57,1.19,6.78,1.66,0.76,0.49,0.10,0.86,0.59,0.60,0.15
Ivan Toney,BRE,13,1170,8.0,5.0,2.0,8.12,5.84,2.22,6.95,1.92,0.62,0.45,0.17,0.80,0.62,0.53,0.15
Miguel Almirón,NEW,13,1117,7.0,7.0,0.0,4.98,4.98,0.66,6.54,1.82,0.40,0.40,0.05,0.45,0.45,0.53,0.15
Leandro Trossard,BHA,12,1025,7.0,7.0,1.0,5.25,5.25,1.12,8.74,2.93,0.46,0.46,0.10,0.56,0.56,0.77,0.26
Callum Wilson,NEW,9,759,6.0,5.0,2.0,7.17,6.41,0.98,5.2,0.34,0.85,0.76,0.12,0.97,0.88,0.62,0.04
Roberto Firmino,LIV,11,796,6.0,6.0,3.0,5.83,5.83,2.17,7.92,3.02,0.66,0.66,0.25,0.90,0.90,0.90,0.34
Rodrigo,LEE,11,735,6.0,6.0,1.0,4.59,4.59,1.72,5.57,0.62,0.56,0.56,0.21,0.77,0.77,0.68,0.08
Phil Foden,MCI,12,805,6.0,6.0,4.0,3.37,3.37,2.57,9.39,4.55,0.38,0.38,0.29,0.67,0.67,1.05,0.51
James Maddison,LEI,11,986,6.0,6.0,2.0,1.76,1.76,1.46,3.65,1.81,0.16,0.16,0.13,0.29,0.29,0.33,0.16
