Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Erling Haaland,MCI,20,1658,25.0,21.0,3.0,18.90,15.85,3.78,17.69,0.96,1.03,0.86,0.21,1.23,1.07,0.96,0.05
Harry Kane,TOT,23,2064,17.0,15.0,1.0,14.63,12.35,4.56,14.88,2.89,0.64,0.54,0.20,0.84,0.74,0.65,0.13
Ivan Toney,BRE,20,1796,14.0,10.0,3.0,15.53,12.49,3.47,13.03,2.79,0.78,0.63,0.17,0.95,0.80,0.65,0.14
Marcus Rashford,MUN,22,1808,11.0,11.0,3.0,10.28,10.28,2.44,16.52,4.74,0.51,0.51,0.12,0.63,0.63,0.82,0.24
Aleksandar Mitrovic,FUL,19,1646,11.0,8.0,1.0,12.71,8.14,2.25,10.49,2.33,0.69,0.45,0.12,0.82,0.57,0.57,0.13
Rodrigo,LEE,18,1328,10.0,9.0,1.0,7.05,6.28,1.93,8.49,2.35,0.48,0.43,0.13,0.61,0.56,0.58,0.16
Miguel Almirón,NEW,22,1877,10.0,10.0,1.0,6.35,6.35,1.51,10.11,4.06,0.30,0.30,0.07,0.38,0.38,0.48,0.19
James Maddison,LEI,16,1277,9.0,9.0,5.0,3.48,3.48,2.14,7.21,3.13,0.24,0.24,0.15,0.40,0.40,0.51,0.22
Martin Odegaard,ARS,20,1723,8.0,8.0,5.0,4.98,4.98,6.21,16.43,8.21,0.26,0.26,0.32,0.58,0.58,0.86,0.43
Harvey Barnes,LEI,20,1714,8.0,8.0,1.0,5.98,5.98,1.31,9.19,2.60,0.31,0.31,0.07,0.38,0.38,0.48,0.14
Leandro Trossard,ARS,19,1410,8.0,8.0,2.0,6.14,6.14,1.85,10.74,3.72,0.39,0.39,0.12,0.51,0.51,0.69,0.24
Callum Wilson,NEW,16,1167,7.0,6.0,3.0,8.98,8.22,1.72,7.29,0.83,0.69,0.63,0.13,0.83,0.77,0.56,0.06
Roberto Firmino,LIV,13,947,7.0,7.0,3.0,6.36,6.36,2.17,10.29,4.92,0.60,0.60,0.21,0.81,0.81,0.98,0.47
Mohamed Salah,LIV,20,1785,7.0,7.0,4.0,10.24,10.24,4.40,15.6,3.05,0.52,0.52,0.22,0.74,0.74,0.79,0.15
Phil Foden,MCI,18,1054,7.0,7.0,4.0,3.70,3.70,2.79,10.51,5.28,0.32,0.32,0.24,0.55,0.55,0.90,0.45
Bukayo Saka,ARS,21,1817,7.0,6.0,8.0,6.13,5.37,4.45,13.08,6.18,0.30,0.27,0.22,0.52,0.49,0.65,0.31
Gabriel Martinelli,ARS,21,1757,7.0,7.0,2.0,5.12,5.12,5.56,14.88,6.78,0.26,0.26,0.28,0.55,0.55,0.76,0.35
Pascal Groß,BHA,21,1837,6.0,6.0,3.0,4.04,4.04,5.94,13.97,6.98,0.20,0.20,0.29,0.49,0.49,0.68,0.34
Wilfried Zaha,CRY,19,1670,6.0,6.0,2.0,5.81,4.29,2.43,8.73,3.19,0.31,0.23,0.13,0.44,0.36,0.47,0.17
Danny Ings,AVL,21,848,6.0,4.0,0.0,5.22,3.69,0.81,4.54,0.31,0.55,0.39,0.09,0.64,0.48,0.48,0.03
James Ward-Prowse,SOU,22,1980,5.0,5.0,2.0,2.51,1.75,4.09,7.14,5.77,0.11,0.08,0.19,0.30,0.27,0.32,0.26
