Player,Season,Gameweek,Opponent,Team,Home,Cost,Role,Sel.,Form,Cum Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS,Opp_Ranking,Opp_Avg_G,Opp_Avg_GA,Opp_Avg_PTS,Opp_Avg_xG,Opp_Avg_NPxG,Opp_Avg_xGA,Opp_Avg_NPxGA,Opp_Avg_NPxGD,Opp_Avg_PPDA,Opp_Avg_OPPDA,Opp_Avg_DC,Opp_Avg_ODC,Opp_Avg_xPTS,Pts.
Oriol Romeu,21,16,WHU,SOU,1.0,4.5,MID,4.3%,1.9,39.0,1215.0,1.0,1.0,5.0,16.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,192.0,275.8,176.4,88.0,54.0,1.9,0.0,0.4,8.7,2.8,448254.0,435175.0,0.0,0.0,14,1.0,0.28,0.28,1.17,4.25,3.59,0.02,0.02,0.09,0.11,0.11,0.31,0.26,9,15,7,4,4.0,25.0,19,25,16.37,14.85,17.98,16.46,-1.61,8.54,12.01,87.0,80.0,19.47,10,1.5333333333333334,1.4,1.4666666666666666,1.3726666666666667,1.3726666666666667,1.4233333333333333,1.2206666666666666,0.152,1.1653333333333333,0.7806666666666667,4.666666666666667,7.333333333333333,1.28,3.0
McCarthy,21,16,WHU,SOU,1.0,4.7,GKP,23.0%,3.1,62.0,1350.0,0.0,0.0,6.0,19.0,0.0,0.0,0.0,1.0,0.0,44.0,5.0,289.0,357.4,0.0,0.0,35.9,3.1,1.0,0.7,13.2,4.1,1026048.0,848456.0,2.0,-2.0,15,0.0,0.0,0.0,0.0,1.43,1.43,0.0,0.0,0.0,0.0,0.0,0.1,0.1,9,15,7,4,4.0,25.0,19,25,16.37,14.85,17.98,16.46,-1.61,8.54,12.01,87.0,80.0,19.47,10,1.5333333333333334,1.4,1.4666666666666666,1.3726666666666667,1.3726666666666667,1.4233333333333333,1.2206666666666666,0.152,1.1653333333333333,0.7806666666666667,4.666666666666667,7.333333333333333,1.28,9.0
Walker-Peters,21,16,WHU,SOU,1.0,4.8,DEF,14.9%,3.4,58.0,1350.0,0.0,2.0,6.0,19.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,296.0,270.2,109.8,113.0,49.4,3.4,1.0,0.7,12.1,3.9,924257.0,616735.0,3.0,-3.0,15,0.0,0.33,0.33,0.54,3.78,3.18,0.02,0.02,0.04,0.06,0.06,0.25,0.21,9,15,7,4,4.0,25.0,19,25,16.37,14.85,17.98,16.46,-1.61,8.54,12.01,87.0,80.0,19.47,10,1.5333333333333334,1.4,1.4666666666666666,1.3726666666666667,1.3726666666666667,1.4233333333333333,1.2206666666666666,0.152,1.1653333333333333,0.7806666666666667,4.666666666666667,7.333333333333333,1.28,5.0
Ward-Prowse,21,16,WHU,SOU,1.0,6.3,MID,17.4%,3.6,70.0,1350.0,4.0,3.0,6.0,19.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,320.0,393.4,422.6,116.0,93.1,3.6,3.0,0.6,11.1,4.7,1852594.0,862146.0,3.0,-3.0,15,4.0,0.96,0.96,1.63,4.09,3.37,0.06,0.06,0.11,0.17,0.17,0.27,0.22,9,15,7,4,4.0,25.0,19,25,16.37,14.85,17.98,16.46,-1.61,8.54,12.01,87.0,80.0,19.47,10,1.5333333333333334,1.4,1.4666666666666666,1.3726666666666667,1.3726666666666667,1.4233333333333333,1.2206666666666666,0.152,1.1653333333333333,0.7806666666666667,4.666666666666667,7.333333333333333,1.28,3.0
Adams,21,16,WHU,SOU,1.0,6.1,FWD,9.5%,3.0,69.0,1289.0,4.0,5.0,6.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,232.0,289.4,248.9,401.0,94.1,3.0,1.0,0.5,11.3,4.6,1033356.0,639927.0,1.0,-1.0,15,4.0,4.58,4.58,3.29,6.64,1.03,0.31,0.31,0.23,0.54,0.54,0.46,0.07,9,15,7,4,4.0,25.0,19,25,16.37,14.85,17.98,16.46,-1.61,8.54,12.01,87.0,80.0,19.47,10,1.5333333333333334,1.4,1.4666666666666666,1.3726666666666667,1.3726666666666667,1.4233333333333333,1.2206666666666666,0.152,1.1653333333333333,0.7806666666666667,4.666666666666667,7.333333333333333,1.28,1.0
Bednarek,21,16,WHU,SOU,1.0,4.8,DEF,10.9%,4.9,65.0,1260.0,1.0,1.0,6.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,304.0,315.0,29.9,95.0,44.0,4.9,2.0,1.0,13.5,4.3,798588.0,190068.0,3.0,-3.0,15,1.0,0.3,0.3,0.63,3.23,3.2,0.02,0.02,0.04,0.07,0.07,0.23,0.23,9,15,7,4,4.0,25.0,19,25,16.37,14.85,17.98,16.46,-1.61,8.54,12.01,87.0,80.0,19.47,10,1.5333333333333334,1.4,1.4666666666666666,1.3726666666666667,1.3726666666666667,1.4233333333333333,1.2206666666666666,0.152,1.1653333333333333,0.7806666666666667,4.666666666666667,7.333333333333333,1.28,7.0
Bertrand,21,16,WHU,SOU,1.0,5.0,DEF,1.2%,2.6,44.0,1248.0,0.0,0.0,5.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,196.0,155.4,154.2,53.0,36.2,2.6,0.0,0.5,8.8,3.1,81419.0,104328.0,0.0,0.0,14,0.0,0.11,0.11,0.51,2.99,2.78,0.01,0.01,0.04,0.04,0.04,0.22,0.2,9,15,7,4,4.0,25.0,19,25,16.37,14.85,17.98,16.46,-1.61,8.54,12.01,87.0,80.0,19.47,10,1.5333333333333334,1.4,1.4666666666666666,1.3726666666666667,1.3726666666666667,1.4233333333333333,1.2206666666666666,0.152,1.1653333333333333,0.7806666666666667,4.666666666666667,7.333333333333333,1.28,5.0
Vestergaard,21,16,WHU,SOU,1.0,4.9,DEF,9.3%,3.0,63.0,1125.0,3.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,282.0,366.2,45.3,149.0,56.1,3.0,1.0,0.6,12.9,4.8,1393766.0,792070.0,4.0,,13,3.0,0.74,0.74,0.63,2.82,2.78,0.06,0.06,0.05,0.11,0.11,0.23,0.22,9,15,7,4,4.0,25.0,19,25,16.37,14.85,17.98,16.46,-1.61,8.54,12.01,87.0,80.0,19.47,10,1.5333333333333334,1.4,1.4666666666666666,1.3726666666666667,1.3726666666666667,1.4233333333333333,1.2206666666666666,0.152,1.1653333333333333,0.7806666666666667,4.666666666666667,7.333333333333333,1.28,0.0
Armstrong,21,16,WHU,SOU,1.0,5.5,MID,0.6%,2.4,48.0,1022.0,2.0,2.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,159.0,205.6,173.0,114.0,49.1,2.4,1.0,0.4,8.7,4.0,88478.0,73427.0,0.0,0.0,12,2.0,0.82,0.82,0.62,2.74,1.72,0.07,0.07,0.05,0.13,0.13,0.24,0.15,9,15,7,4,4.0,25.0,19,25,16.37,14.85,17.98,16.46,-1.61,8.54,12.01,87.0,80.0,19.47,10,1.5333333333333334,1.4,1.4666666666666666,1.3726666666666667,1.3726666666666667,1.4233333333333333,1.2206666666666666,0.152,1.1653333333333333,0.7806666666666667,4.666666666666667,7.333333333333333,1.28,1.0
Ings,21,16,WHU,SOU,1.0,8.3,FWD,5.5%,2.1,62.0,889.0,6.0,3.0,4.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,236.0,328.6,122.2,381.0,83.1,2.1,1.0,0.3,7.5,5.6,989636.0,2269568.0,-2.0,2.0,11,4.0,4.42,2.9,0.85,4.21,0.76,0.45,0.29,0.09,0.53,0.38,0.43,0.08,9,15,7,4,4.0,25.0,19,25,16.37,14.85,17.98,16.46,-1.61,8.54,12.01,87.0,80.0,19.47,10,1.5333333333333334,1.4,1.4666666666666666,1.3726666666666667,1.3726666666666667,1.4233333333333333,1.2206666666666666,0.152,1.1653333333333333,0.7806666666666667,4.666666666666667,7.333333333333333,1.28,2.0
