Player,Season,Gameweek,Opponent,Team,Home,Cost,Role,Sel.,Form,Cum Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS,Opp_Ranking,Opp_Avg_G,Opp_Avg_GA,Opp_Avg_PTS,Opp_Avg_xG,Opp_Avg_NPxG,Opp_Avg_xGA,Opp_Avg_NPxGA,Opp_Avg_NPxGD,Opp_Avg_PPDA,Opp_Avg_OPPDA,Opp_Avg_DC,Opp_Avg_ODC,Opp_Avg_xPTS,Pts.
Ederson,21,31,LEE,MCI,1,6.1,GKP,9.7%,3.8,134.0,2700.0,0.0,1.0,17.0,20.0,0.0,0.0,0.0,3.0,0.0,51.0,3.0,571.0,454.2,10.0,0.0,46.5,3.8,1.0,0.6,22.0,4.5,965112.0,697088.0,1.0,-1.0,30,0.0,0.0,0.0,0.3,5.73,5.43,0.0,0.0,0.01,0.01,0.01,0.19,0.18,1,31,23,5,3.0,66.0,21,74,64.9,58.81,24.17,18.84,39.96,10.42,20.83,332.0,113.0,69.23,11,1.5666666666666667,1.6,1.4,1.576,1.4996666666666667,1.7003333333333333,1.492,0.007666666666666667,0.229,0.44433333333333336,8.366666666666667,6.633333333333334,1.357,1.0
Bernardo Silva,21,31,LEE,MCI,1,7.4,MID,1.1%,1.2,74.0,1717.0,2.0,4.0,11.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,329.0,319.2,359.8,414.0,109.6,1.2,1.0,0.2,10.0,3.4,230268.0,224081.0,-1.0,1.0,22,2.0,3.41,3.41,3.37,14.38,9.04,0.18,0.18,0.18,0.35,0.35,0.75,0.47,1,31,23,5,3.0,66.0,21,74,64.9,58.81,24.17,18.84,39.96,10.42,20.83,332.0,113.0,69.23,11,1.5666666666666667,1.6,1.4,1.576,1.4996666666666667,1.7003333333333333,1.492,0.007666666666666667,0.229,0.44433333333333336,8.366666666666667,6.633333333333334,1.357,6.0
Fernandinho,21,31,LEE,MCI,1,5.4,DEF,0.7%,1.5,44.0,901.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,198.0,143.4,96.5,58.0,29.9,1.5,1.0,0.3,8.1,2.8,63979.0,115139.0,-1.0,1.0,16,0.0,0.63,0.63,0.56,5.61,5.39,0.06,0.06,0.06,0.12,0.12,0.56,0.54,1,31,23,5,3.0,66.0,21,74,64.9,58.81,24.17,18.84,39.96,10.42,20.83,332.0,113.0,69.23,11,1.5666666666666667,1.6,1.4,1.576,1.4996666666666667,1.7003333333333333,1.492,0.007666666666666667,0.229,0.44433333333333336,8.366666666666667,6.633333333333334,1.357,0.0
Dias,21,31,LEE,MCI,1,6.1,DEF,24.5%,3.5,133.0,2483.0,1.0,1.0,16.0,15.0,1.0,0.0,0.0,3.0,0.0,0.0,12.0,596.0,569.2,77.9,187.0,83.7,3.5,1.0,0.6,21.8,4.8,2787854.0,948316.0,6.0,-6.0,28,1.0,1.79,1.79,0.04,14.65,14.6,0.06,0.06,0.0,0.07,0.07,0.53,0.53,1,31,23,5,3.0,66.0,21,74,64.9,58.81,24.17,18.84,39.96,10.42,20.83,332.0,113.0,69.23,11,1.5666666666666667,1.6,1.4,1.576,1.4996666666666667,1.7003333333333333,1.492,0.007666666666666667,0.229,0.44433333333333336,8.366666666666667,6.633333333333334,1.357,0.0
Sterling,21,31,LEE,MCI,1,11.3,MID,5.8%,1.5,136.0,2084.0,9.0,8.0,12.0,16.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,415.0,591.6,483.5,1159.0,223.3,1.5,1.0,0.1,12.0,5.2,2324049.0,2189281.0,-2.0,2.0,26,9.0,10.34,9.58,5.7,21.57,10.34,0.45,0.41,0.25,0.69,0.66,0.93,0.45,1,31,23,5,3.0,66.0,21,74,64.9,58.81,24.17,18.84,39.96,10.42,20.83,332.0,113.0,69.23,11,1.5666666666666667,1.6,1.4,1.576,1.4996666666666667,1.7003333333333333,1.492,0.007666666666666667,0.229,0.44433333333333336,8.366666666666667,6.633333333333334,1.357,2.0
Cancelo,21,31,LEE,MCI,1,6.0,DEF,19.5%,3.2,122.0,1946.0,1.0,3.0,13.0,11.0,0.0,0.0,0.0,4.0,0.0,0.0,16.0,513.0,461.0,582.6,336.0,138.1,3.2,2.0,0.5,20.3,5.3,2872772.0,1461833.0,5.0,-5.0,23,1.0,1.61,1.61,4.87,15.42,12.09,0.07,0.07,0.22,0.3,0.3,0.71,0.56,1,31,23,5,3.0,66.0,21,74,64.9,58.81,24.17,18.84,39.96,10.42,20.83,332.0,113.0,69.23,11,1.5666666666666667,1.6,1.4,1.576,1.4996666666666667,1.7003333333333333,1.492,0.007666666666666667,0.229,0.44433333333333336,8.366666666666667,6.633333333333334,1.357,1.0
De Bruyne,21,31,LEE,MCI,1,11.9,MID,19.7%,4.8,128.0,1905.0,5.0,11.0,11.0,17.0,0.0,0.0,1.0,1.0,0.0,0.0,17.0,511.0,687.2,1077.8,888.0,265.5,4.8,3.0,0.4,10.8,5.3,5206126.0,5639565.0,4.0,-4.0,24,3.0,9.91,7.62,10.0,21.08,10.64,0.46,0.36,0.47,0.93,0.83,0.99,0.5,1,31,23,5,3.0,66.0,21,74,64.9,58.81,24.17,18.84,39.96,10.42,20.83,332.0,113.0,69.23,11,1.5666666666666667,1.6,1.4,1.576,1.4996666666666667,1.7003333333333333,1.492,0.007666666666666667,0.229,0.44433333333333336,8.366666666666667,6.633333333333334,1.357,0.0
Gündogan,21,31,LEE,MCI,1,6.0,MID,33.5%,2.5,142.0,1739.0,12.0,3.0,12.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,547.0,656.6,544.0,609.0,181.2,2.5,6.0,0.4,23.7,6.2,4057833.0,1465213.0,5.0,-5.0,23,11.0,8.61,7.08,3.25,17.02,8.81,0.44,0.36,0.17,0.61,0.53,0.88,0.45,1,31,23,5,3.0,66.0,21,74,64.9,58.81,24.17,18.84,39.96,10.42,20.83,332.0,113.0,69.23,11,1.5666666666666667,1.6,1.4,1.576,1.4996666666666667,1.7003333333333333,1.492,0.007666666666666667,0.229,0.44433333333333336,8.366666666666667,6.633333333333334,1.357,1.0
Mahrez,21,31,LEE,MCI,1,8.2,MID,7.6%,5.8,132.0,1702.0,9.0,6.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,456.0,560.0,625.4,792.0,197.6,5.8,4.0,0.7,16.1,5.5,2188360.0,1809642.0,-3.0,3.0,24,9.0,5.78,5.78,5.37,17.4,7.99,0.3,0.3,0.28,0.59,0.59,0.91,0.42,1,31,23,5,3.0,66.0,21,74,64.9,58.81,24.17,18.84,39.96,10.42,20.83,332.0,113.0,69.23,11,1.5666666666666667,1.6,1.4,1.576,1.4996666666666667,1.7003333333333333,1.492,0.007666666666666667,0.229,0.44433333333333336,8.366666666666667,6.633333333333334,1.357,0.0
Walker,21,31,LEE,MCI,1,6.1,DEF,4.9%,2.0,82.0,1674.0,1.0,1.0,8.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,362.0,290.4,180.9,83.0,55.4,2.0,2.0,0.3,13.4,3.9,1001312.0,1132114.0,1.0,-1.0,21,1.0,0.19,0.19,0.5,8.93,8.55,0.01,0.01,0.03,0.04,0.04,0.48,0.46,1,31,23,5,3.0,66.0,21,74,64.9,58.81,24.17,18.84,39.96,10.42,20.83,332.0,113.0,69.23,11,1.5666666666666667,1.6,1.4,1.576,1.4996666666666667,1.7003333333333333,1.492,0.007666666666666667,0.229,0.44433333333333336,8.366666666666667,6.633333333333334,1.357,0.0
