Player,Season,Gameweek,Opponent,Team,Home,Cost,Role,Sel.,Form,Cum Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS,Opp_Ranking,Opp_Avg_G,Opp_Avg_GA,Opp_Avg_PTS,Opp_Avg_xG,Opp_Avg_NPxG,Opp_Avg_xGA,Opp_Avg_NPxGA,Opp_Avg_NPxGD,Opp_Avg_PPDA,Opp_Avg_OPPDA,Opp_Avg_DC,Opp_Avg_ODC,Opp_Avg_xPTS,Pts.
Ederson,21,32,AVL,MCI,0,6.1,GKP,9.8%,3.0,135.0,2790.0,0.0,1.0,17.0,22.0,0.0,0.0,0.0,3.0,0.0,51.0,3.0,581.0,459.2,10.0,0.0,47.0,3.0,1.0,0.5,22.1,4.4,991728.0,716207.0,1.0,-1.0,31,0.0,0.0,0.0,0.3,5.9,5.6,0.0,0.0,0.01,0.01,0.01,0.19,0.18,1,32,23,5,4.0,67.0,23,74,66.88,60.79,24.35,19.02,41.78,10.21,20.58,347.0,116.0,71.89,11,1.4333333333333333,1.1,1.4666666666666666,1.5566666666666669,1.4553333333333331,1.3253333333333333,1.2236666666666667,0.23133333333333334,0.34833333333333333,0.295,7.066666666666666,7.433333333333334,1.5083333333333333,2.0
Bernardo Silva,21,32,AVL,MCI,0,7.4,MID,1.0%,3.0,80.0,1807.0,2.0,5.0,11.0,11.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,354.0,343.6,392.7,450.0,118.9,3.0,1.0,0.4,10.8,3.5,232965.0,229991.0,-1.0,1.0,23,2.0,3.57,3.57,3.76,15.23,9.34,0.18,0.18,0.19,0.36,0.36,0.75,0.46,1,32,23,5,4.0,67.0,23,74,66.88,60.79,24.35,19.02,41.78,10.21,20.58,347.0,116.0,71.89,11,1.4333333333333333,1.1,1.4666666666666666,1.5566666666666669,1.4553333333333331,1.3253333333333333,1.2236666666666667,0.23133333333333334,0.34833333333333333,0.295,7.066666666666666,7.433333333333334,1.5083333333333333,11.0
Fernandinho,21,32,AVL,MCI,0,5.4,DEF,0.7%,2.5,44.0,991.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,211.0,167.8,157.8,99.0,42.6,2.5,1.0,0.5,8.1,2.6,65342.0,115726.0,-1.0,1.0,17,0.0,0.74,0.74,0.8,6.49,6.05,0.07,0.07,0.07,0.14,0.14,0.59,0.55,1,32,23,5,4.0,67.0,23,74,66.88,60.79,24.35,19.02,41.78,10.21,20.58,347.0,116.0,71.89,11,1.4333333333333333,1.1,1.4666666666666666,1.5566666666666669,1.4553333333333331,1.3253333333333333,1.2236666666666667,0.23133333333333334,0.34833333333333333,0.295,7.066666666666666,7.433333333333334,1.5083333333333333,1.0
Dias,21,32,AVL,MCI,0,6.2,DEF,24.8%,3.0,133.0,2483.0,1.0,1.0,16.0,15.0,1.0,0.0,0.0,3.0,0.0,0.0,12.0,596.0,569.2,77.9,187.0,83.7,3.0,1.0,0.5,21.5,4.8,2881491.0,1021613.0,7.0,-7.0,28,1.0,1.79,1.79,0.04,14.65,14.6,0.06,0.06,0.0,0.07,0.07,0.53,0.53,1,32,23,5,4.0,67.0,23,74,66.88,60.79,24.35,19.02,41.78,10.21,20.58,347.0,116.0,71.89,11,1.4333333333333333,1.1,1.4666666666666666,1.5566666666666669,1.4553333333333331,1.3253333333333333,1.2236666666666667,0.23133333333333334,0.34833333333333333,0.295,7.066666666666666,7.433333333333334,1.5083333333333333,2.0
Sterling,21,32,AVL,MCI,0,11.3,MID,5.8%,3.0,138.0,2174.0,9.0,8.0,12.0,18.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,416.0,591.6,502.4,1192.0,228.3,3.0,1.0,0.3,12.2,5.1,2372518.0,2239653.0,-2.0,2.0,27,9.0,10.64,9.88,5.77,21.99,10.45,0.44,0.41,0.24,0.68,0.65,0.91,0.43,1,32,23,5,4.0,67.0,23,74,66.88,60.79,24.35,19.02,41.78,10.21,20.58,347.0,116.0,71.89,11,1.4333333333333333,1.1,1.4666666666666666,1.5566666666666669,1.4553333333333331,1.3253333333333333,1.2236666666666667,0.23133333333333334,0.34833333333333333,0.295,7.066666666666666,7.433333333333334,1.5083333333333333,0.0
Cancelo,21,32,AVL,MCI,0,6.0,DEF,18.1%,0.5,123.0,2036.0,1.0,3.0,13.0,13.0,0.0,0.0,0.0,4.0,0.0,0.0,16.0,534.0,485.4,628.4,353.0,146.8,0.5,2.0,0.1,20.5,5.1,2890346.0,1599545.0,5.0,-5.0,24,1.0,1.66,1.66,4.98,15.72,12.35,0.07,0.07,0.22,0.29,0.29,0.69,0.55,1,32,23,5,4.0,67.0,23,74,66.88,60.79,24.35,19.02,41.78,10.21,20.58,347.0,116.0,71.89,11,1.4333333333333333,1.1,1.4666666666666666,1.5566666666666669,1.4553333333333331,1.3253333333333333,1.2236666666666667,0.23133333333333334,0.34833333333333333,0.295,7.066666666666666,7.433333333333334,1.5083333333333333,0.0
De Bruyne,21,32,AVL,MCI,0,12.0,MID,19.3%,1.5,128.0,1905.0,5.0,11.0,11.0,17.0,0.0,0.0,1.0,1.0,0.0,0.0,17.0,511.0,687.2,1077.8,888.0,265.5,1.5,3.0,0.1,10.7,5.3,5297866.0,5765253.0,5.0,-5.0,24,3.0,9.91,7.62,10.0,21.08,10.64,0.46,0.36,0.47,0.93,0.83,0.99,0.5,1,32,23,5,4.0,67.0,23,74,66.88,60.79,24.35,19.02,41.78,10.21,20.58,347.0,116.0,71.89,11,1.4333333333333333,1.1,1.4666666666666666,1.5566666666666669,1.4553333333333331,1.3253333333333333,1.2236666666666667,0.23133333333333334,0.34833333333333333,0.295,7.066666666666666,7.433333333333334,1.5083333333333333,0.0
Gündogan,21,32,AVL,MCI,0,5.9,MID,29.1%,0.5,143.0,1771.0,12.0,3.0,12.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,551.0,660.2,563.6,614.0,184.0,0.5,6.0,0.1,24.2,6.0,4104462.0,1866617.0,4.0,-4.0,24,11.0,8.65,7.12,3.3,17.68,9.43,0.44,0.36,0.17,0.61,0.53,0.9,0.48,1,32,23,5,4.0,67.0,23,74,66.88,60.79,24.35,19.02,41.78,10.21,20.58,347.0,116.0,71.89,11,1.4333333333333333,1.1,1.4666666666666666,1.5566666666666669,1.4553333333333331,1.3253333333333333,1.2236666666666667,0.23133333333333334,0.34833333333333333,0.295,7.066666666666666,7.433333333333334,1.5083333333333333,1.0
Stones,21,32,AVL,MCI,0,5.2,DEF,21.5%,0.5,123.0,1710.0,4.0,0.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,493.0,471.4,77.2,186.0,73.4,0.5,2.0,0.1,23.7,6.5,2699540.0,1080875.0,2.0,-2.0,19,4.0,2.39,2.39,0.05,9.83,9.73,0.13,0.13,0.0,0.13,0.13,0.52,0.51,1,32,23,5,4.0,67.0,23,74,66.88,60.79,24.35,19.02,41.78,10.21,20.58,347.0,116.0,71.89,11,1.4333333333333333,1.1,1.4666666666666666,1.5566666666666669,1.4553333333333331,1.3253333333333333,1.2236666666666667,0.23133333333333334,0.34833333333333333,0.295,7.066666666666666,7.433333333333334,1.5083333333333333,-2.0
Mahrez,21,32,AVL,MCI,0,8.2,MID,7.1%,1.5,132.0,1702.0,9.0,6.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,456.0,560.0,625.4,792.0,197.6,1.5,4.0,0.2,16.1,5.5,2232623.0,1897065.0,-3.0,3.0,24,9.0,5.78,5.78,5.37,17.4,7.99,0.3,0.3,0.28,0.59,0.59,0.91,0.42,1,32,23,5,4.0,67.0,23,74,66.88,60.79,24.35,19.02,41.78,10.21,20.58,347.0,116.0,71.89,11,1.4333333333333333,1.1,1.4666666666666666,1.5566666666666669,1.4553333333333331,1.3253333333333333,1.2236666666666667,0.23133333333333334,0.34833333333333333,0.295,7.066666666666666,7.433333333333334,1.5083333333333333,2.0
Walker,21,32,AVL,MCI,0,6.1,DEF,4.9%,3.0,82.0,1674.0,1.0,1.0,8.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,362.0,290.4,180.9,83.0,55.4,3.0,2.0,0.5,13.4,3.9,1004500.0,1134896.0,1.0,-1.0,21,1.0,0.19,0.19,0.5,8.93,8.55,0.01,0.01,0.03,0.04,0.04,0.48,0.46,1,32,23,5,4.0,67.0,23,74,66.88,60.79,24.35,19.02,41.78,10.21,20.58,347.0,116.0,71.89,11,1.4333333333333333,1.1,1.4666666666666666,1.5566666666666669,1.4553333333333331,1.3253333333333333,1.2236666666666667,0.23133333333333334,0.34833333333333333,0.295,7.066666666666666,7.433333333333334,1.5083333333333333,2.0
