Player,Season,Gameweek,Opponent,Team,Home,Cost,Role,Sel.,Form,Cum Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS,Opp_Ranking,Opp_Avg_G,Opp_Avg_GA,Opp_Avg_PTS,Opp_Avg_xG,Opp_Avg_NPxG,Opp_Avg_xGA,Opp_Avg_NPxGA,Opp_Avg_NPxGD,Opp_Avg_PPDA,Opp_Avg_OPPDA,Opp_Avg_DC,Opp_Avg_ODC,Opp_Avg_xPTS,Pts.
Baldock,21,27,SOU,SHU,1,4.9,DEF,0.8%,2.3,43.0,2023.0,0.0,2.0,1.0,35.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,240.0,258.8,222.7,190.0,67.2,2.3,0.0,0.5,8.8,1.9,51833.0,313285.0,-6.0,6.0,23,0.0,1.28,1.28,2.3,5.52,3.52,0.06,0.06,0.1,0.16,0.16,0.25,0.16,20,28,4,2,22.0,16.0,45,14,27.0,23.95,45.69,42.64,-18.69,14.04,11.36,158.0,199.0,24.64,14,1.2222222222222223,1.6296296296296295,1.2222222222222223,1.0725925925925925,0.9877777777777779,1.4237037037037037,1.2825925925925927,-0.2948148148148148,0.3340740740740741,0.40296296296296297,5.481481481481482,7.037037037037037,1.1696296296296296,0.0
Egan,21,27,SOU,SHU,1,4.7,DEF,1.7%,0.3,32.0,1895.0,0.0,1.0,1.0,37.0,0.0,0.0,0.0,6.0,1.0,0.0,3.0,263.0,375.6,34.2,63.0,47.2,0.3,0.0,0.1,6.8,1.5,39902.0,950472.0,-3.0,3.0,22,0.0,0.27,0.27,0.56,3.52,2.91,0.01,0.01,0.03,0.04,0.04,0.17,0.14,20,28,4,2,22.0,16.0,45,14,27.0,23.95,45.69,42.64,-18.69,14.04,11.36,158.0,199.0,24.64,14,1.2222222222222223,1.6296296296296295,1.2222222222222223,1.0725925925925925,0.9877777777777779,1.4237037037037037,1.2825925925925927,-0.2948148148148148,0.3340740740740741,0.40296296296296297,5.481481481481482,7.037037037037037,1.1696296296296296,0.0
Stevens,21,27,SOU,SHU,1,5.0,DEF,0.9%,1.8,29.0,1800.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,230.0,273.6,165.8,137.0,57.7,1.8,0.0,0.4,5.8,1.4,21473.0,311308.0,-5.0,5.0,20,0.0,1.25,1.25,0.71,5.44,4.11,0.06,0.06,0.04,0.1,0.1,0.27,0.21,20,28,4,2,22.0,16.0,45,14,27.0,23.95,45.69,42.64,-18.69,14.04,11.36,158.0,199.0,24.64,14,1.2222222222222223,1.6296296296296295,1.2222222222222223,1.0725925925925925,0.9877777777777779,1.4237037037037037,1.2825925925925927,-0.2948148148148148,0.3340740740740741,0.40296296296296297,5.481481481481482,7.037037037037037,1.1696296296296296,0.0
Ampadu,21,27,SOU,SHU,1,4.3,DEF,0.5%,1.8,43.0,1780.0,0.0,0.0,2.0,31.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,293.0,399.0,184.0,51.0,63.6,1.8,1.0,0.4,10.0,2.0,51603.0,80382.0,-2.0,2.0,21,0.0,0.19,0.19,0.98,2.93,2.67,0.01,0.01,0.05,0.06,0.06,0.15,0.13,20,28,4,2,22.0,16.0,45,14,27.0,23.95,45.69,42.64,-18.69,14.04,11.36,158.0,199.0,24.64,14,1.2222222222222223,1.6296296296296295,1.2222222222222223,1.0725925925925925,0.9877777777777779,1.4237037037037037,1.2825925925925927,-0.2948148148148148,0.3340740740740741,0.40296296296296297,5.481481481481482,7.037037037037037,1.1696296296296296,0.0
Lundstram,21,27,SOU,SHU,1,4.9,MID,1.4%,2.0,42.0,1738.0,0.0,2.0,3.0,30.0,0.0,0.0,1.0,6.0,1.0,0.0,2.0,214.0,235.4,337.2,202.0,77.5,2.0,0.0,0.4,8.6,1.8,46031.0,745056.0,-6.0,6.0,23,0.0,1.88,1.11,1.46,6.97,5.06,0.1,0.06,0.08,0.17,0.13,0.36,0.26,20,28,4,2,22.0,16.0,45,14,27.0,23.95,45.69,42.64,-18.69,14.04,11.36,158.0,199.0,24.64,14,1.2222222222222223,1.6296296296296295,1.2222222222222223,1.0725925925925925,0.9877777777777779,1.4237037037037037,1.2825925925925927,-0.2948148148148148,0.3340740740740741,0.40296296296296297,5.481481481481482,7.037037037037037,1.1696296296296296,0.0
Fleck,21,27,SOU,SHU,1,5.6,MID,0.1%,1.7,48.0,1673.0,0.0,3.0,2.0,29.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,241.0,254.2,377.8,136.0,76.9,1.7,0.0,0.3,8.6,2.3,13864.0,43227.0,-4.0,4.0,21,0.0,0.45,0.45,2.0,4.47,2.9,0.02,0.02,0.11,0.13,0.13,0.24,0.16,20,28,4,2,22.0,16.0,45,14,27.0,23.95,45.69,42.64,-18.69,14.04,11.36,158.0,199.0,24.64,14,1.2222222222222223,1.6296296296296295,1.2222222222222223,1.0725925925925925,0.9877777777777779,1.4237037037037037,1.2825925925925927,-0.2948148148148148,0.3340740740740741,0.40296296296296297,5.481481481481482,7.037037037037037,1.1696296296296296,0.0
McGoldrick,21,27,SOU,SHU,1,5.2,FWD,1.7%,1.7,70.0,1616.0,6.0,1.0,6.0,26.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,239.0,336.4,226.8,602.0,116.6,1.7,1.0,0.3,13.5,2.7,414035.0,369015.0,-3.0,3.0,26,6.0,5.63,5.63,0.93,7.74,2.69,0.31,0.31,0.05,0.36,0.36,0.43,0.15,20,28,4,2,22.0,16.0,45,14,27.0,23.95,45.69,42.64,-18.69,14.04,11.36,158.0,199.0,24.64,14,1.2222222222222223,1.6296296296296295,1.2222222222222223,1.0725925925925925,0.9877777777777779,1.4237037037037037,1.2825925925925927,-0.2948148148148148,0.3340740740740741,0.40296296296296297,5.481481481481482,7.037037037037037,1.1696296296296296,0.0
Norwood,21,27,SOU,SHU,1,4.5,MID,0.1%,1.8,33.0,1352.0,0.0,0.0,2.0,26.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,213.0,247.2,312.3,27.0,58.8,1.8,0.0,0.4,7.3,1.5,11817.0,43762.0,-5.0,5.0,22,0.0,0.25,0.25,0.93,3.74,3.24,0.02,0.02,0.06,0.08,0.08,0.25,0.21,20,28,4,2,22.0,16.0,45,14,27.0,23.95,45.69,42.64,-18.69,14.04,11.36,158.0,199.0,24.64,14,1.2222222222222223,1.6296296296296295,1.2222222222222223,1.0725925925925925,0.9877777777777779,1.4237037037037037,1.2825925925925927,-0.2948148148148148,0.3340740740740741,0.40296296296296297,5.481481481481482,7.037037037037037,1.1696296296296296,0.0
McBurnie,21,27,SOU,SHU,1,5.6,FWD,0.2%,1.3,38.0,1222.0,1.0,1.0,0.0,24.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,83.0,173.8,205.1,412.0,78.7,1.3,0.0,0.2,6.8,1.8,19789.0,58289.0,-4.0,4.0,21,1.0,3.46,3.46,1.05,5.98,2.56,0.26,0.26,0.08,0.34,0.34,0.45,0.19,20,28,4,2,22.0,16.0,45,14,27.0,23.95,45.69,42.64,-18.69,14.04,11.36,158.0,199.0,24.64,14,1.2222222222222223,1.6296296296296295,1.2222222222222223,1.0725925925925925,0.9877777777777779,1.4237037037037037,1.2825925925925927,-0.2948148148148148,0.3340740740740741,0.40296296296296297,5.481481481481482,7.037037037037037,1.1696296296296296,0.0
Berge,21,27,SOU,SHU,1,4.9,MID,0.1%,0.0,29.0,1015.0,1.0,1.0,0.0,19.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,148.0,175.8,168.9,126.0,47.0,0.0,0.0,0.0,5.9,2.2,23825.0,31489.0,-1.0,1.0,13,0.0,1.22,0.46,1.74,3.66,2.85,0.11,0.04,0.15,0.26,0.19,0.32,0.25,20,28,4,2,22.0,16.0,45,14,27.0,23.95,45.69,42.64,-18.69,14.04,11.36,158.0,199.0,24.64,14,1.2222222222222223,1.6296296296296295,1.2222222222222223,1.0725925925925925,0.9877777777777779,1.4237037037037037,1.2825925925925927,-0.2948148148148148,0.3340740740740741,0.40296296296296297,5.481481481481482,7.037037037037037,1.1696296296296296,0.0
