Team_Ranking,Team,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
1,MCI,34,26,5.0,3.0,84.0,21,83,80.48,74.17,22.55,21.79,+52.38,8.56,22.24,437,125,80.93
2,LIV,34,25,7.0,2.0,86.0,22,82,85.83,79.64,29.06,29.06,+50.58,8.13,21.59,399,143,78.71
3,CHE,34,19,9.0,6.0,68.0,29,66,61.80,55.71,32.31,27.75,+27.96,8.77,15.55,341,157,64.43
4,ARS,34,20,3.0,11.0,54.0,41,63,55.43,49.99,41.50,37.69,+12.30,12.63,13.81,280,194,58.66
5,TOT,34,19,4.0,11.0,59.0,39,61,57.33,55.05,41.32,39.80,+15.25,12.41,12.09,249,225,56.29
6,MUN,36,16,10.0,10.0,57.0,52,58,55.50,51.7,53.67,49.87,+1.83,13.13,12.01,283,239,52.54
7,WHU,35,15,7.0,13.0,53.0,46,52,50.45,46.49,49.27,45.47,+1.02,13.71,13.57,222,249,49.80
8,WOL,34,15,4.0,15.0,33.0,32,49,34.83,34.07,48.54,41.69,-7.62,13.74,11.29,163,262,38.03
9,BHA,35,10,14.0,11.0,34.0,42,44,42.80,37.48,43.79,40.74,-3.27,9.07,13.65,254,225,47.62
10,NEW,35,11,10.0,14.0,40.0,56,43,37.11,35.58,56.67,51.95,-16.37,13.90,7.64,154,265,37.54
11,LEI,33,11,9.0,13.0,48.0,54,42,39.71,38.19,58.07,51.79,-13.60,11.70,11.83,214,266,34.58
12,CRY,34,9,14.0,11.0,45.0,42,41,43.01,37.59,38.68,35.64,+1.95,11.58,9.41,194,225,50.37
13,AVL,33,12,4.0,17.0,44.0,46,40,37.83,35.54,43.69,39.77,-4.23,12.64,8.81,234,209,41.83
14,BRE,35,11,7.0,17.0,41.0,52,40,46.55,41.98,44.34,42.05,-0.08,11.94,9.86,210,212,51.66
15,SOU,35,9,13.0,13.0,41.0,58,40,45.19,42.9,56.26,54.74,-11.84,10.25,9.58,196,256,42.77
16,BUR,34,7,13.0,14.0,31.0,46,34,36.04,35.28,53.28,50.99,-15.71,12.67,9.49,162,286,33.75
17,LEE,34,8,10.0,16.0,38.0,72,34,46.29,43.24,64.01,60.21,-16.96,7.98,11.48,222,261,39.72
18,EVE,33,9,5.0,19.0,35.0,55,32,37.51,32.94,51.21,50.45,-17.51,13.50,7.76,166,265,37.52
19,WAT,34,6,4.0,24.0,32.0,69,22,35.69,34.17,59.37,54.80,-20.63,13.81,7.53,148,304,32.86
20,NOR,34,5,6.0,23.0,22.0,71,21,27.67,25.39,69.43,60.83,-35.45,14.51,9.07,174,334,22.63
