Team_Ranking,Team,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
1,MCI,7,6,0,1.0,17.0,5,18,15.95,14.42,5.09,5.09,9.33,10.4,23.16,84.0,25.0,16.11
2,TOT,7,5,2,0.0,17.0,8,17,15.21,15.21,10.76,9.24,5.97,7.54,11.49,103.0,51.0,12.72
3,ARS,7,5,2,0.0,15.0,6,17,15.41,11.60,6.99,6.99,4.61,8.42,19.4,78.0,45.0,14.54
4,LIV,7,5,1,1.0,16.0,7,16,16.23,14.55,9.82,9.82,4.73,11.33,15.14,73.0,55.0,13.12
5,AVL,7,5,0,2.0,18.0,11,15,13.54,12.02,12.45,12.45,-0.43,15.58,9.5,66.0,56.0,10.99
6,BHA,7,5,0,2.0,19.0,14,15,16.03,15.27,12.65,11.89,3.38,7.2,14.79,86.0,49.0,11.94
7,WHU,7,4,1,2.0,13.0,10,13,13.01,12.24,15.72,14.2,-1.95,16.8,9.19,42.0,84.0,8.92
8,NEW,7,4,0,3.0,18.0,7,12,16.80,15.28,6.90,6.9,8.37,11.35,12.83,52.0,43.0,14.08
9,CRY,7,3,2,2.0,7.0,7,11,9.41,9.41,9.13,7.61,1.81,12.06,7.4,46.0,61.0,9.61
10,MUN,7,3,0,4.0,7.0,11,9,11.53,10.76,11.20,11.2,-0.43,12.65,15.94,75.0,53.0,9.62
11,CHE,7,2,2,3.0,7.0,6,8,13.82,13.06,7.98,7.22,5.84,8.15,18.05,88.0,40.0,13.19
12,NFO,7,2,2,3.0,8.0,10,8,6.68,6.68,10.61,9.85,-3.17,21.21,9.53,35.0,63.0,7.03
13,FUL,7,2,2,3.0,5.0,12,8,7.48,7.48,15.11,12.82,-5.34,13.85,14.21,45.0,64.0,5.28
14,BRE,7,1,4,2.0,10.0,10,7,13.36,11.84,9.84,9.08,2.76,10.18,12.16,65.0,45.0,11.33
15,WOL,7,2,1,4.0,8.0,13,7,8.93,8.93,15.40,14.64,-5.71,12.53,8.58,41.0,94.0,5.41
16,EVE,7,1,1,5.0,6.0,12,4,14.40,14.40,11.69,10.93,3.47,13.8,12.41,43.0,45.0,11.63
17,LUT,6,1,1,4.0,5.0,12,4,9.58,8.06,15.18,14.42,-6.36,17.8,7.47,38.0,61.0,6.13
18,BOU,7,0,3,4.0,5.0,15,3,9.05,9.05,17.69,15.24,-6.19,11.26,6.84,54.0,94.0,5.08
19,BUR,6,0,1,5.0,4.0,15,1,5.15,5.15,12.27,11.51,-6.35,13.13,15.78,33.0,59.0,4.19
20,SHU,7,0,1,6.0,5.0,19,1,5.59,5.59,20.70,19.94,-14.35,16.62,8.4,28.0,88.0,2.26
