Team_Ranking,Team,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
1,LIV,26,18,6,2.0,63.0,25,60,61.99,56.38,32.81,32.05,24.33,7.88,15.69,311.0,158.0,51.40
2,MCI,26,18,5,3.0,59.0,26,59,58.00,54.19,25.55,24.02,30.17,11.31,20.43,334.0,114.0,56.20
3,ARS,26,18,4,4.0,62.0,23,58,57.12,51.03,21.92,20.4,30.64,9.06,17.57,331.0,102.0,55.44
4,AVL,26,16,4,6.0,56.0,35,52,52.01,48.97,39.83,39.83,9.14,12.68,10.93,258.0,168.0,44.95
5,TOT,25,14,5,6.0,52.0,38,47,46.98,46.22,45.71,41.14,5.08,8.07,11.17,327.0,185.0,36.70
6,MUN,26,14,2,10.0,36.0,36,44,42.41,40.11,45.69,43.4,-3.29,11.67,13.51,226.0,211.0,33.78
7,BHA,26,10,9,7.0,49.0,41,39,47.47,43.66,39.77,35.97,7.7,9.1,17.79,274.0,211.0,41.04
8,WHU,26,11,6,9.0,40.0,46,39,37.10,34.06,49.21,44.64,-10.58,16.43,9.53,109.0,285.0,30.36
9,WOL,26,11,5,10.0,40.0,40,38,38.51,36.23,46.85,43.04,-6.81,12.89,10.07,160.0,260.0,30.39
10,NEW,26,11,4,11.0,54.0,45,37,53.67,49.86,46.24,43.07,6.79,10.24,11.35,220.0,201.0,41.36
11,CHE,25,10,5,10.0,42.0,41,35,49.94,43.85,40.92,37.1,6.76,9.32,13.95,257.0,185.0,40.84
12,FUL,26,9,5,12.0,36.0,42,32,34.53,33.01,47.84,43.27,-10.26,13.23,12.91,195.0,223.0,28.78
13,EVE,26,8,7,11.0,28.0,34,31,44.01,44.01,38.77,34.96,9.04,13.3,9.89,151.0,210.0,39.24
14,CRY,26,7,7,12.0,31.0,44,28,32.69,29.64,41.45,39.17,-9.53,14.02,8.57,159.0,217.0,30.84
15,BOU,25,7,7,11.0,33.0,47,28,39.37,38.60,43.35,39.38,-0.78,9.91,8.42,205.0,255.0,33.24
16,BRE,26,7,4,15.0,37.0,48,25,44.56,42.28,41.72,40.95,1.32,10.13,10.68,192.0,241.0,36.54
17,NFO,26,6,6,14.0,34.0,48,24,32.73,31.96,41.13,38.85,-6.88,17.49,9.85,147.0,250.0,30.23
18,LUT,25,5,5,15.0,35.0,51,20,34.84,31.79,61.32,59.8,-28.01,13.71,7.6,126.0,238.0,21.66
19,BUR,26,3,4,19.0,25.0,58,13,25.19,24.43,50.25,46.45,-22.02,14.84,12.05,117.0,254.0,20.48
20,SHU,26,3,4,19.0,22.0,66,13,25.44,22.40,58.24,55.2,-32.8,16.42,8.71,118.0,249.0,18.05
