Team_Ranking,Team,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
1,WHU,2,2,0.0,0.0,8.0,3,6,5.30,4.38,2.31,2.31,+2.07,16.31,16.53,15,10,4.77
2,CHE,2,2,0.0,0.0,5.0,0,6,4.83,4.83,0.95,0.95,+3.88,7.60,26.11,33,6,5.10
3,LIV,2,2,0.0,0.0,5.0,0,6,4.43,4.43,2.02,2.02,+2.40,10.23,17.29,21,6,4.27
4,BHA,2,2,0.0,0.0,4.0,1,6,3.46,3.46,2.20,2.20,+1.26,10.69,21.52,14,9,3.76
5,TOT,2,2,0.0,0.0,2.0,0,6,2.79,2.03,3.62,3.62,-1.59,15.53,6.82,11,17,2.24
6,MUN,2,1,1.0,0.0,6.0,2,4,3.90,3.9,1.16,1.16,+2.75,11.16,8.03,19,6,4.80
7,EVE,2,1,1.0,0.0,5.0,3,4,4.25,3.48,1.55,1.55,+1.94,11.82,5.52,10,10,4.76
8,BRE,2,1,1.0,0.0,2.0,0,4,2.60,2.6,1.63,1.63,+0.97,11.21,7.40,13,15,3.51
9,MCI,2,1,0.0,1.0,5.0,1,3,4.55,4.55,1.09,1.09,+3.46,7.04,21.55,24,5,5.05
10,AVL,2,1,0.0,1.0,4.0,3,3,2.32,0.8,1.98,1.98,-1.18,9.14,11.92,11,8,3.14
11,WAT,2,1,0.0,1.0,3.0,4,3,1.76,1.76,2.92,2.15,-0.40,19.19,9.14,10,13,1.81
12,LEI,2,1,0.0,1.0,2.0,4,3,1.29,1.29,3.61,3.61,-2.32,12.20,21.58,11,12,1.12
13,SOU,2,0,1.0,1.0,2.0,4,1,1.17,1.17,4.65,4.65,-3.48,7.34,7.74,9,15,0.52
14,CRY,2,0,1.0,1.0,0.0,3,1,0.93,0.93,1.90,1.90,-0.97,21.56,7.24,8,20,1.73
15,LEE,2,0,1.0,1.0,3.0,7,1,1.53,1.53,3.50,2.74,-1.20,6.54,14.80,7,14,1.19
16,WOL,2,0,0.0,2.0,0.0,2,0,2.84,2.84,2.39,1.63,+1.21,12.70,12.49,16,12,3.08
17,BUR,2,0,0.0,2.0,1.0,4,0,2.49,2.49,4.32,4.32,-1.84,15.05,7.50,6,15,1.75
18,NEW,2,0,0.0,2.0,2.0,6,0,2.31,2.31,4.19,2.52,-0.20,14.63,12.74,9,15,1.29
19,ARS,2,0,0.0,2.0,0.0,4,0,1.65,1.65,5.53,5.53,-3.88,11.18,13.52,13,26,0.72
20,NOR,2,0,0.0,2.0,0.0,8,0,1.36,1.36,4.23,4.23,-2.87,26.63,9.51,3,29,1.07
