Team_Ranking,Team,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
1,TOT,8,6,2,0.0,18.0,8,20,17.59,17.59,11.61,10.09,7.5,7.25,11.55,118.0,57.0,15.16
2,ARS,8,6,2,0.0,16.0,6,20,15.80,11.99,7.85,7.85,4.14,9.04,18.82,87.0,52.0,15.32
3,MCI,8,6,0,2.0,17.0,6,18,16.80,15.28,5.48,5.48,9.8,11.01,21.04,91.0,34.0,17.97
4,LIV,8,5,2,1.0,18.0,9,17,18.74,16.30,12.05,12.05,4.25,10.7,15.17,88.0,59.0,14.70
5,AVL,8,5,1,2.0,19.0,12,16,15.36,13.83,14.21,14.21,-0.38,15.51,9.69,75.0,59.0,12.37
6,BHA,8,5,1,2.0,21.0,16,16,18.26,17.50,15.16,13.64,3.87,8.04,13.56,90.0,64.0,13.12
7,WHU,8,4,2,2.0,15.0,12,14,13.94,13.18,17.70,16.18,-3.0,17.72,8.82,44.0,90.0,9.43
8,NEW,8,4,1,3.0,20.0,9,13,18.78,17.26,7.84,7.84,9.42,10.77,13.81,58.0,45.0,16.34
9,CRY,8,3,3,2.0,7.0,7,12,10.40,10.40,10.35,8.83,1.57,12.51,8.11,51.0,73.0,10.77
10,MUN,8,4,0,4.0,9.0,12,12,12.82,12.06,12.22,12.22,-0.16,12.19,14.74,92.0,55.0,11.19
11,CHE,8,3,2,3.0,11.0,7,11,15.79,14.27,8.93,8.17,6.1,8.09,18.67,98.0,43.0,15.40
12,FUL,8,3,2,3.0,8.0,13,11,9.75,9.75,15.36,13.07,-3.32,12.61,13.7,54.0,64.0,8.02
13,NFO,8,2,3,3.0,8.0,10,9,7.91,7.91,11.59,10.83,-2.93,19.96,10.34,47.0,68.0,8.56
14,WOL,8,2,2,4.0,9.0,14,8,10.69,10.69,17.22,16.46,-5.77,12.38,9.03,44.0,103.0,6.77
15,BRE,8,1,4,3.0,11.0,12,7,14.39,12.87,11.13,10.37,2.49,9.94,11.75,67.0,62.0,12.46
16,EVE,8,2,1,5.0,9.0,12,7,17.56,17.56,12.67,11.91,5.66,12.59,11.81,51.0,58.0,14.34
17,LUT,8,1,1,6.0,6.0,15,4,11.96,10.44,18.48,17.72,-7.28,16.45,7.14,48.0,81.0,8.39
18,BUR,8,1,1,6.0,7.0,20,4,7.03,7.03,15.77,14.25,-7.22,13.69,13.87,41.0,73.0,5.63
19,BOU,8,0,3,5.0,5.0,18,3,10.03,10.03,20.85,18.41,-8.38,11.0,6.89,67.0,102.0,5.27
20,SHU,8,0,1,7.0,6.0,22,1,5.84,5.84,22.97,22.2,-16.36,15.72,8.07,28.0,97.0,2.42
