Team_Ranking,Team,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
1,ARS,14,10,3,1.0,29.0,11,33,28.19,23.62,13.79,13.03,10.59,9.15,17.97,142.0,72.0,26.78
2,LIV,14,9,4,1.0,32.0,14,31,31.83,28.62,18.89,18.89,9.74,9.52,16.32,160.0,92.0,27.01
3,MCI,14,9,3,2.0,36.0,16,30,32.61,29.56,12.47,11.71,17.85,12.58,20.82,177.0,61.0,30.96
4,AVL,14,9,2,3.0,33.0,20,29,28.26,25.97,21.34,21.34,4.64,13.91,11.03,138.0,98.0,24.45
5,TOT,14,8,3,3.0,28.0,20,27,24.26,24.26,24.19,21.9,2.36,8.45,11.84,173.0,96.0,20.79
6,NEW,14,8,2,4.0,32.0,14,26,31.31,29.03,14.50,14.5,14.53,10.43,12.64,101.0,78.0,28.81
7,MUN,14,8,0,6.0,16.0,17,24,20.93,19.41,25.17,23.65,-4.24,12.32,14.36,128.0,117.0,17.51
8,BHA,14,6,4,4.0,30.0,26,22,24.15,22.63,22.03,18.98,3.65,9.11,16.06,139.0,113.0,20.35
9,WHU,14,6,3,5.0,24.0,24,21,21.55,20.79,26.46,23.41,-2.62,16.15,10.85,71.0,124.0,16.78
10,CHE,14,5,4,5.0,25.0,22,19,29.39,24.83,19.63,18.11,6.71,9.8,14.75,148.0,95.0,25.34
11,BRE,14,5,4,5.0,22.0,19,19,28.23,26.71,18.91,18.15,8.55,9.94,11.4,113.0,105.0,24.06
12,EVE,14,5,2,7.0,15.0,20,17,23.92,23.92,20.66,17.61,6.31,14.68,10.36,84.0,109.0,21.53
13,CRY,14,4,4,6.0,14.0,19,16,18.20,17.44,20.50,18.98,-1.54,12.5,8.97,86.0,120.0,17.78
14,WOL,14,4,3,7.0,19.0,25,15,19.57,18.81,27.89,24.08,-5.27,12.97,9.14,82.0,147.0,14.12
15,FUL,14,4,3,7.0,16.0,26,15,16.88,15.36,26.18,23.13,-7.77,12.92,13.22,90.0,121.0,14.02
16,NFO,14,3,4,7.0,16.0,22,13,16.74,15.97,21.03,19.51,-3.53,19.67,11.34,79.0,129.0,16.36
17,BOU,14,3,4,7.0,16.0,30,13,21.27,21.27,28.48,26.03,-4.77,11.5,8.25,110.0,152.0,15.64
18,LUT,14,2,3,9.0,13.0,26,9,16.88,15.36,35.71,34.95,-19.59,17.77,6.94,68.0,138.0,10.10
19,BUR,14,2,1,11.0,15.0,32,7,14.50,13.74,26.09,24.56,-10.83,13.07,13.81,74.0,117.0,12.44
20,SHU,14,1,2,11.0,11.0,39,5,10.66,9.14,35.44,33.92,-24.78,14.79,9.72,62.0,141.0,6.58
