Team_Ranking,Team,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
1,TOT,3,3,0.0,0.0,3.0,0,9,3.71,2.95,4.21,4.21,-1.27,14.00,9.26,27,21,3.84
2,WHU,3,2,1.0,0.0,10.0,5,7,6.74,5.83,3.98,3.98,+1.84,14.08,13.69,26,16,5.90
3,MUN,3,2,1.0,0.0,7.0,2,7,4.85,4.85,2.95,2.95,+1.90,10.33,11.01,27,12,5.46
4,CHE,3,2,1.0,0.0,6.0,1,7,5.40,5.4,3.04,2.28,+3.13,10.91,16.53,37,12,5.45
5,LIV,3,2,1.0,0.0,6.0,1,7,6.51,5.75,2.60,2.60,+3.15,9.05,19.93,27,10,6.76
6,EVE,3,2,1.0,0.0,7.0,3,7,5.79,4.27,2.25,2.25,+2.02,12.74,5.96,13,19,6.86
7,MCI,3,2,0.0,1.0,10.0,1,6,9.02,9.02,1.20,1.20,+7.82,6.55,27.50,38,5,8.04
8,BHA,3,2,0.0,1.0,4.0,3,6,4.17,4.17,3.75,2.99,+1.18,9.38,18.25,23,12,4.40
9,LEI,3,2,0.0,1.0,4.0,5,6,2.57,2.57,5.05,4.29,-1.72,11.06,17.00,14,14,2.31
10,BRE,3,1,2.0,0.0,3.0,1,5,3.73,3.73,2.06,2.06,+1.67,10.23,9.27,21,17,5.52
11,AVL,3,1,1.0,1.0,5.0,4,4,2.75,1.23,3.12,3.12,-1.88,10.45,10.52,13,16,3.82
12,WAT,3,1,0.0,2.0,3.0,5,3,2.35,2.35,3.84,3.08,-0.72,19.21,9.86,14,29,2.84
13,SOU,3,0,2.0,1.0,4.0,6,2,4.63,3.87,5.84,5.84,-1.97,7.43,8.52,19,21,3.32
14,CRY,3,0,2.0,1.0,2.0,5,2,2.60,2.6,3.35,3.35,-0.74,16.09,8.33,14,31,3.31
15,LEE,3,0,2.0,1.0,4.0,8,2,3.06,3.06,5.21,4.45,-1.39,6.88,14.66,16,16,2.35
16,BUR,3,0,1.0,2.0,2.0,5,1,4.20,4.2,5.85,5.85,-1.65,14.81,7.72,8,24,3.27
17,NEW,3,0,1.0,2.0,4.0,8,1,3.50,3.5,7.65,5.21,-1.71,12.33,11.10,15,25,1.42
18,WOL,3,0,0.0,3.0,0.0,3,0,4.63,4.63,3.34,2.58,+2.06,15.48,11.15,22,20,5.16
19,NOR,3,0,0.0,3.0,1.0,10,0,2.80,2.04,5.50,5.50,-3.46,18.63,9.32,5,32,2.57
20,ARS,3,0,0.0,3.0,0.0,9,0,1.77,1.77,10.00,10.00,-8.23,16.69,10.53,13,40,0.73
