Team_Ranking,Team,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
1,ARS,31,23,5,3.0,74.0,31,74,65.17,62.13,35.82,32.02,30.11,9.54,14.54,371.0,158.0,62.19
2,MCI,30,22,4,4.0,78.0,28,70,68.79,62.70,26.85,24.57,38.13,10.29,24.01,360.0,118.0,67.05
3,MUN,30,18,5,7.0,46.0,37,59,53.63,52.10,38.96,38.2,13.9,11.7,13.19,286.0,206.0,51.68
4,NEW,30,15,11,4.0,48.0,24,56,54.81,51.76,33.30,30.25,21.51,9.38,10.61,290.0,171.0,53.36
5,TOT,31,16,5,10.0,57.0,45,53,47.14,43.33,38.83,36.55,6.79,12.46,13.02,217.0,224.0,48.43
6,AVL,31,15,5,11.0,44.0,40,50,39.73,37.44,46.40,42.45,-5.01,11.87,10.15,215.0,196.0,42.54
7,BHA,29,14,7,8.0,54.0,37,49,57.88,54.08,32.42,27.77,26.31,9.54,15.57,278.0,160.0,56.50
8,LIV,30,13,8,9.0,56.0,36,47,62.95,61.43,48.40,46.12,15.31,9.96,18.92,323.0,180.0,49.57
9,BRE,31,10,13,8.0,47.0,42,43,47.98,41.89,42.64,41.12,0.77,11.26,9.29,189.0,255.0,48.38
10,FUL,30,12,6,12.0,42.0,41,42,38.44,33.11,58.05,55.0,-21.9,13.21,10.56,154.0,226.0,30.86
11,CHE,31,10,9,12.0,30.0,33,39,42.27,39.99,39.71,39.71,0.28,8.71,13.18,246.0,152.0,44.64
12,CRY,31,9,9,13.0,31.0,40,36,33.03,31.37,44.27,42.75,-11.38,13.7,8.37,140.0,285.0,34.82
13,WOL,31,9,7,15.0,26.0,42,34,30.05,28.52,45.73,43.45,-14.92,12.42,11.8,166.0,238.0,31.24
14,BOU,31,9,6,16.0,31.0,59,33,32.88,32.88,57.25,51.92,-19.04,16.53,8.36,153.0,323.0,27.60
15,WHU,30,8,7,15.0,29.0,41,31,39.85,33.76,39.02,35.21,-1.45,15.54,11.9,131.0,199.0,42.13
16,LEE,31,7,8,16.0,40.0,60,29,39.29,37.77,53.84,51.56,-13.79,9.54,9.12,196.0,208.0,35.45
17,EVE,31,6,9,16.0,24.0,46,27,36.43,34.90,56.02,52.22,-17.31,13.94,10.03,155.0,255.0,30.99
18,NFO,31,6,9,16.0,24.0,56,27,30.01,27.73,55.67,49.58,-21.85,16.21,8.43,124.0,315.0,26.99
19,LEI,31,7,4,20.0,41.0,55,25,35.34,33.82,47.27,44.22,-10.4,12.05,14.12,173.0,229.0,34.62
20,SOU,31,6,5,20.0,24.0,53,23,30.80,28.43,46.00,44.48,-16.05,11.89,8.61,169.0,238.0,31.60
