Team_Ranking,Team,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
1,CHE,12,9,2.0,1.0,30.0,4,29,24.29,22.77,11.35,9.83,+12.94,9.98,13.32,127,53,23.93
2,MCI,12,8,2.0,2.0,25.0,6,26,26.77,26.77,7.96,7.20,+19.57,9.88,21.06,140,49,27.71
3,LIV,12,7,4.0,1.0,35.0,11,25,31.42,30.66,12.57,12.57,+18.09,8.43,27.18,132,60,26.11
4,WHU,12,7,2.0,3.0,23.0,14,23,20.62,18.94,14.06,14.06,+4.88,12.91,14.66,76,70,20.88
5,ARS,12,6,2.0,4.0,13.0,17,20,15.47,13.84,21.81,21.81,-7.97,16.66,11.42,81,98,15.54
6,WOL,12,6,1.0,5.0,12.0,12,19,16.61,16.61,15.34,13.05,+3.55,13.40,10.10,64,69,17.81
7,TOT,12,6,1.0,5.0,11.0,17,19,13.75,12.99,18.04,17.28,-4.29,11.04,10.05,67,91,14.39
8,MUN,12,5,2.0,5.0,20.0,21,17,18.69,17.92,21.08,19.56,-1.64,12.99,12.13,91,69,15.56
9,BHA,12,4,5.0,3.0,12.0,14,17,13.56,11.28,14.90,13.37,-2.10,9.86,16.98,85,72,15.77
10,CRY,12,3,7.0,2.0,18.0,17,16,16.88,15.36,12.30,12.30,+3.05,12.17,10.69,82,79,19.35
11,EVE,12,4,3.0,5.0,16.0,19,15,17.20,14.92,16.94,16.94,-2.02,14.30,8.65,69,82,17.32
12,LEI,12,4,3.0,5.0,16.0,21,15,15.08,15.08,18.71,17.19,-2.11,12.11,11.95,79,85,14.09
13,SOU,12,3,5.0,4.0,11.0,14,14,15.44,13.92,15.44,15.44,-1.52,9.00,9.52,78,72,17.17
14,BRE,12,3,4.0,5.0,16.0,17,13,18.68,17.92,14.32,13.56,+4.36,10.05,10.49,74,74,20.38
15,AVL,12,4,1.0,7.0,16.0,20,13,12.27,10.74,18.64,17.01,-6.26,11.30,8.78,77,77,12.19
16,WAT,12,4,1.0,7.0,16.0,20,13,13.54,12.78,21.84,20.32,-7.53,14.18,8.73,54,110,11.47
17,LEE,12,2,5.0,5.0,12.0,20,11,14.67,13.91,19.44,18.67,-4.77,7.24,13.02,77,70,14.64
18,BUR,12,1,6.0,5.0,14.0,20,9,14.00,14.0,20.76,20.76,-6.75,13.52,10.08,58,115,12.08
19,NOR,12,2,2.0,8.0,7.0,27,8,9.32,7.8,22.83,21.31,-13.52,14.72,8.19,51,114,8.15
20,NEW,12,0,6.0,6.0,15.0,27,6,12.63,12.63,22.56,18.59,-5.97,14.79,7.81,47,100,9.52
