Team_Ranking,Team,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
1,LIV,21,14,6,1.0,47.0,18,48,47.84,42.99,25.71,24.95,18.04,8.05,16.15,257.0,127.0,40.75
2,MCI,20,13,4,3.0,48.0,23,43,45.34,41.54,19.74,18.22,23.32,11.58,20.87,245.0,88.0,43.09
3,ARS,21,13,4,4.0,42.0,20,43,44.08,39.51,20.00,18.48,21.03,9.13,16.91,245.0,91.0,42.17
4,AVL,21,13,4,4.0,43.0,27,43,39.87,36.82,28.86,28.86,7.97,12.43,10.27,213.0,131.0,37.00
5,TOT,21,12,4,5.0,44.0,31,40,38.99,38.23,37.58,33.78,4.45,8.21,11.2,273.0,151.0,31.11
6,WHU,21,10,5,6.0,35.0,32,35,31.83,29.55,39.10,35.29,-5.75,17.08,9.81,95.0,227.0,25.13
7,BHA,21,8,8,5.0,38.0,33,32,38.02,34.98,32.92,29.11,5.87,9.17,17.36,235.0,183.0,32.03
8,MUN,21,10,2,9.0,24.0,29,32,30.22,27.92,36.87,35.35,-7.43,12.05,13.21,184.0,167.0,24.79
9,CHE,21,9,4,8.0,35.0,31,31,44.01,37.92,31.27,28.97,8.95,8.88,14.07,222.0,136.0,36.80
10,NEW,21,9,2,10.0,41.0,32,29,44.86,41.81,36.48,34.07,7.75,10.21,11.64,181.0,154.0,35.13
11,WOL,21,8,5,8.0,30.0,31,29,29.70,28.94,37.16,33.35,-4.42,12.7,9.64,126.0,211.0,24.02
12,EVE,21,8,3,10.0,24.0,28,27,34.99,34.99,31.50,27.69,7.3,13.49,9.91,127.0,173.0,31.52
13,BOU,20,7,4,9.0,28.0,39,25,31.43,30.67,35.65,33.21,-2.54,10.58,8.19,164.0,217.0,26.20
14,FUL,21,7,3,11.0,28.0,36,24,26.57,25.04,37.86,33.29,-8.25,13.3,13.13,154.0,180.0,23.25
15,BRE,20,6,4,10.0,29.0,33,22,36.71,34.43,27.49,26.73,7.7,9.39,11.12,151.0,172.0,31.96
16,CRY,21,5,6,10.0,22.0,34,21,27.42,25.13,34.97,32.68,-7.55,13.58,8.59,131.0,193.0,24.84
17,NFO,21,5,5,11.0,26.0,38,20,25.74,24.98,34.03,31.75,-6.76,17.71,10.12,116.0,195.0,23.81
18,LUT,20,4,4,12.0,24.0,38,16,24.24,22.72,48.66,47.9,-25.18,14.79,7.53,89.0,198.0,15.53
19,BUR,21,3,3,15.0,21.0,42,12,21.17,20.41,39.35,37.06,-16.65,13.96,12.88,102.0,203.0,17.71
20,SHU,21,2,4,15.0,17.0,51,10,19.92,17.64,47.76,45.48,-27.84,15.59,8.62,92.0,205.0,14.16
