Team_Ranking,Team,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
1,LIV,19,12,6,1.0,39.0,16,42,39.64,36.44,23.97,23.21,13.23,8.55,16.66,226.0,113.0,35.80
2,ARS,18,12,4,2.0,36.0,16,40,36.11,31.55,16.59,15.83,15.72,9.19,16.03,195.0,85.0,35.61
3,AVL,19,12,3,4.0,40.0,25,39,35.60,33.32,26.70,26.7,6.61,12.76,10.12,185.0,126.0,32.87
4,TOT,18,11,3,4.0,37.0,24,36,33.46,32.70,31.23,28.95,3.75,8.0,11.52,229.0,125.0,27.21
5,MCI,17,10,4,3.0,40.0,20,34,38.26,35.22,17.00,15.48,19.73,11.78,19.67,199.0,78.0,35.85
6,MUN,19,10,1,8.0,21.0,25,31,28.65,26.35,34.82,33.29,-6.95,11.66,13.62,169.0,157.0,22.57
7,WHU,18,9,3,6.0,31.0,30,30,26.83,26.07,31.54,28.5,-2.43,16.25,10.17,85.0,174.0,22.67
8,NEW,19,9,2,8.0,37.0,25,29,42.71,39.66,27.25,26.49,13.18,9.75,12.33,171.0,113.0,34.58
9,BHA,18,7,6,5.0,34.0,31,27,30.65,29.13,28.72,24.92,4.21,9.22,16.67,197.0,147.0,25.87
10,EVE,18,8,2,8.0,23.0,22,26,32.20,32.20,25.22,22.18,10.02,13.84,9.86,118.0,142.0,29.65
11,BOU,18,7,4,7.0,27.0,32,25,29.01,28.25,31.97,29.53,-1.28,11.02,8.32,139.0,189.0,24.44
12,CHE,18,6,4,8.0,29.0,28,22,37.66,33.09,26.97,24.67,8.42,9.01,14.86,195.0,115.0,31.22
13,WOL,18,6,4,8.0,23.0,30,22,24.02,23.25,32.68,28.87,-5.62,12.22,9.74,105.0,177.0,19.14
14,FUL,19,6,3,10.0,26.0,34,21,24.34,22.82,34.15,30.35,-7.53,13.1,13.49,139.0,160.0,21.60
15,BRE,17,5,4,8.0,24.0,24,19,30.89,28.61,22.76,22.0,6.6,9.42,11.03,126.0,143.0,27.07
16,CRY,18,4,6,8.0,18.0,26,18,24.56,22.27,27.43,25.91,-3.63,13.69,8.56,112.0,161.0,22.90
17,NFO,19,4,5,10.0,22.0,34,17,23.78,23.02,31.44,29.15,-6.14,18.09,10.12,100.0,182.0,21.56
18,LUT,18,4,3,11.0,21.0,34,15,20.63,19.11,45.56,44.8,-25.69,15.91,6.94,77.0,189.0,12.43
19,BUR,19,3,2,14.0,18.0,38,11,18.53,17.77,35.46,33.93,-16.16,13.58,13.41,95.0,180.0,15.58
20,SHU,19,2,3,14.0,15.0,47,9,17.04,15.52,43.09,41.57,-26.05,14.99,8.41,82.0,188.0,12.54
