Team_Ranking,Team,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
1,BHA,2,2,0,0.0,8.0,2,6,7.52,6.76,4.57,3.81,2.95,7.31,17.4,31.0,11.0,4.40
2,MCI,2,2,0,0.0,4.0,0,6,3.63,3.63,0.57,0.57,3.06,14.53,21.51,18.0,9.0,5.00
3,ARS,2,2,0,0.0,3.0,1,6,3.05,2.29,2.04,2.04,0.25,6.38,25.81,16.0,14.0,3.40
4,BRE,2,1,1,0.0,5.0,2,4,5.38,3.85,1.85,1.85,2.0,13.46,7.83,24.0,15.0,4.68
5,WHU,2,1,1,0.0,4.0,2,4,3.20,2.43,3.12,2.36,0.08,14.95,5.18,11.0,18.0,2.77
6,TOT,2,1,1,0.0,4.0,2,4,3.99,3.99,4.35,3.59,0.4,7.43,13.22,19.0,23.0,2.46
7,LIV,2,1,1,0.0,4.0,2,4,4.55,3.63,3.32,3.32,0.31,13.36,10.31,20.0,19.0,3.45
8,NEW,2,1,0,1.0,5.0,2,3,4.58,4.58,2.71,2.71,1.87,15.32,12.45,14.0,15.0,3.26
9,AVL,2,1,0,1.0,5.0,5,3,4.73,3.97,5.04,5.04,-1.08,13.2,16.0,19.0,11.0,2.98
10,NFO,2,1,0,1.0,3.0,3,3,2.34,2.34,1.39,1.39,0.94,27.16,7.52,10.0,13.0,3.56
11,CRY,2,1,0,1.0,1.0,1,3,3.35,3.35,2.63,1.87,1.48,8.49,12.0,19.0,9.0,3.24
12,MUN,2,1,0,1.0,1.0,2,3,4.42,4.42,4.26,4.26,0.16,9.58,11.58,28.0,24.0,2.89
13,FUL,2,1,0,1.0,1.0,3,3,1.98,1.98,6.06,5.3,-3.32,12.58,13.9,14.0,20.0,0.73
14,BOU,2,0,1,1.0,2.0,4,1,2.90,2.90,4.74,3.82,-0.92,8.37,8.66,17.0,19.0,1.71
15,CHE,2,0,1,1.0,2.0,4,1,3.54,2.78,3.01,2.25,0.53,6.98,22.71,20.0,12.0,3.08
16,SHU,2,0,0,2.0,1.0,3,0,0.97,0.97,3.65,3.65,-2.67,13.41,8.92,6.0,15.0,0.88
17,LUT,1,0,0,1.0,1.0,4,0,1.89,1.12,4.37,3.61,-2.48,23.06,6.88,5.0,17.0,0.19
18,BUR,1,0,0,1.0,0.0,3,0,0.31,0.31,2.40,2.4,-2.09,33.07,15.8,4.0,9.0,0.14
19,WOL,2,0,0,2.0,1.0,5,0,4.41,4.41,5.13,5.13,-0.72,13.57,7.4,18.0,30.0,2.29
20,EVE,2,0,0,2.0,0.0,5,0,3.31,3.31,4.82,4.06,-0.75,15.78,17.18,9.0,19.0,2.24
