Team_Ranking,Team,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
1,ARS,19,16,2,1.0,45.0,16,50,40.57,39.81,16.94,14.65,25.16,10.08,14.2,212.0,81.0,41.56
2,MCI,20,14,3,3.0,53.0,20,45,45.39,42.35,17.95,16.43,25.92,11.43,24.49,259.0,79.0,44.63
3,NEW,20,10,9,1.0,33.0,11,39,37.34,35.06,20.57,19.05,16.01,9.84,10.93,202.0,113.0,37.44
4,MUN,20,12,3,5.0,32.0,25,39,33.06,32.29,23.14,22.38,9.92,13.21,14.47,184.0,146.0,35.02
5,TOT,21,11,3,7.0,40.0,31,36,33.07,30.79,27.80,27.04,3.75,13.52,14.89,150.0,162.0,32.05
6,BHA,19,9,4,6.0,37.0,27,31,33.91,31.63,24.81,20.16,11.47,10.78,15.86,176.0,113.0,32.83
7,FUL,21,9,4,8.0,32.0,30,31,29.83,24.51,40.53,38.25,-13.74,13.92,11.38,106.0,153.0,23.85
8,BRE,20,7,9,4.0,32.0,28,30,30.79,26.98,27.41,26.64,0.34,11.86,9.52,110.0,177.0,31.02
9,LIV,19,8,5,6.0,34.0,25,29,39.81,39.81,32.00,29.71,10.09,10.77,19.93,210.0,125.0,30.01
10,CHE,20,8,5,7.0,22.0,21,29,26.97,25.44,27.86,27.86,-2.42,8.9,13.76,141.0,98.0,26.99
11,AVL,20,8,4,8.0,23.0,27,28,24.11,22.58,29.38,26.95,-4.37,12.37,11.23,122.0,125.0,26.69
12,CRY,20,6,6,8.0,18.0,27,24,19.84,18.18,30.49,30.49,-12.31,13.58,8.79,90.0,197.0,20.22
13,NFO,20,5,6,9.0,16.0,35,21,21.54,20.02,33.47,29.66,-9.64,17.68,9.44,84.0,194.0,20.69
14,LEI,20,5,3,12.0,28.0,35,18,21.03,19.51,29.90,28.38,-8.87,12.89,16.21,114.0,140.0,21.01
15,LEE,19,4,6,9.0,26.0,33,18,26.40,24.88,32.34,30.82,-5.94,8.68,9.73,121.0,124.0,23.72
16,WHU,20,5,3,12.0,17.0,25,18,26.26,21.69,23.28,21.0,0.69,17.22,14.15,85.0,120.0,28.96
17,WOL,20,4,5,11.0,12.0,30,17,18.14,16.62,29.55,27.27,-10.65,14.22,11.76,110.0,151.0,19.74
18,BOU,20,4,5,11.0,19.0,42,17,17.42,17.42,34.92,30.36,-12.94,17.4,9.01,101.0,185.0,16.14
19,EVE,20,3,6,11.0,15.0,28,15,20.16,19.40,35.02,33.5,-14.1,15.29,10.46,98.0,157.0,17.69
20,SOU,20,4,3,13.0,17.0,35,15,20.95,20.10,29.22,28.46,-8.36,12.96,8.98,116.0,151.0,21.51
