Team_Ranking,Team,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
1,ARS,15,13,1,1.0,36.0,12,40,31.43,30.67,12.84,10.55,20.12,9.6,14.61,172.0,59.0,33.12
2,MCI,15,11,2,2.0,43.0,15,35,34.91,32.62,13.77,12.25,20.38,11.2,25.7,206.0,51.0,33.84
3,NEW,16,9,6,1.0,32.0,11,33,30.19,27.91,17.76,17.0,10.9,10.35,11.39,163.0,94.0,28.92
4,TOT,16,9,3,4.0,33.0,23,30,26.97,24.69,20.32,19.56,5.13,13.26,15.69,112.0,121.0,26.28
5,MUN,15,9,2,4.0,23.0,20,29,23.99,23.22,17.82,17.06,6.16,13.34,14.48,136.0,114.0,24.98
6,LIV,15,7,4,4.0,31.0,18,25,33.09,33.09,24.79,22.5,10.58,10.46,21.78,173.0,102.0,24.90
7,BHA,15,7,3,5.0,26.0,20,24,25.90,23.62,17.78,13.88,9.74,10.34,14.89,138.0,94.0,26.26
8,CHE,15,7,3,5.0,19.0,17,24,18.73,17.20,22.31,22.31,-5.11,8.9,13.89,107.0,66.0,18.21
9,FUL,16,6,4,6.0,27.0,26,22,24.21,20.41,33.03,30.74,-10.34,14.63,12.29,84.0,118.0,18.10
10,BRE,16,4,8,4.0,25.0,27,20,25.70,22.66,23.52,22.76,-0.1,11.44,9.89,95.0,144.0,24.53
11,CRY,15,5,4,6.0,15.0,21,19,15.72,14.05,22.96,22.96,-8.91,14.75,8.95,65.0,146.0,16.02
12,AVL,16,5,3,8.0,17.0,25,18,19.05,17.52,24.84,22.42,-4.89,12.45,11.74,98.0,112.0,20.65
13,LEI,16,5,2,9.0,25.0,28,17,16.55,15.03,22.84,21.32,-6.29,12.42,16.81,100.0,112.0,17.40
14,BOU,16,4,4,8.0,18.0,34,16,13.77,13.77,27.32,23.52,-9.75,18.29,8.61,79.0,156.0,13.43
15,LEE,15,4,3,8.0,23.0,29,15,21.79,20.27,26.44,25.68,-5.41,9.23,10.38,102.0,102.0,18.84
16,WHU,16,4,2,10.0,13.0,20,14,20.62,16.81,19.42,17.14,-0.32,18.45,14.68,67.0,97.0,22.46
17,EVE,16,3,5,8.0,12.0,19,14,17.45,17.45,26.60,25.08,-7.63,14.69,10.1,84.0,129.0,15.59
18,WOL,16,3,4,9.0,10.0,25,13,15.45,13.92,22.01,20.49,-6.56,14.16,11.18,97.0,118.0,16.85
19,NFO,16,3,4,9.0,11.0,33,13,16.01,14.48,28.86,25.05,-10.57,18.56,9.39,59.0,171.0,14.47
20,SOU,16,3,3,10.0,14.0,30,12,17.86,17.01,24.16,24.16,-7.14,13.98,8.82,98.0,129.0,17.95
