Team_Ranking,Team,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
1,MCI,38,28,7,3.0,96.0,34,91,89.55,81.94,37.27,34.99,46.95,11.25,20.09,516.0,155.0,83.07
2,ARS,38,28,5,5.0,91.0,29,89,84.39,76.78,31.78,29.5,47.28,9.6,16.83,531.0,151.0,81.94
3,LIV,38,24,10,4.0,86.0,41,82,94.79,87.65,47.40,46.64,41.01,7.66,16.64,510.0,233.0,76.88
4,AVL,38,20,8,10.0,76.0,61,68,67.42,64.38,65.08,63.43,0.95,13.68,10.31,344.0,268.0,55.43
5,TOT,38,20,6,12.0,74.0,61,66,73.35,71.83,68.07,62.74,9.09,7.5,12.34,493.0,264.0,57.42
6,CHE,38,18,9,11.0,77.0,63,63,80.88,71.75,62.60,58.78,12.97,9.57,14.18,382.0,292.0,64.20
7,NEW,38,18,6,14.0,85.0,62,60,84.48,77.63,62.46,58.52,19.1,10.26,11.06,348.0,274.0,65.59
8,MUN,38,18,6,14.0,57.0,58,60,60.33,54.99,74.76,69.43,-14.45,11.96,13.11,319.0,371.0,44.42
9,WHU,38,14,10,14.0,60.0,74,52,54.53,50.72,77.91,70.3,-19.57,15.95,9.05,159.0,444.0,41.28
10,CRY,38,13,10,15.0,57.0,58,49,53.94,50.89,57.99,55.71,-4.82,13.75,8.99,244.0,296.0,50.46
11,BHA,38,12,12,14.0,55.0,62,48,61.91,57.22,60.94,56.37,0.85,10.0,17.22,361.0,314.0,54.43
12,EVE,38,13,9,16.0,40.0,51,48,60.75,58.47,60.26,54.17,4.3,13.12,10.15,237.0,314.0,53.10
13,BOU,38,13,9,16.0,54.0,67,48,63.76,61.47,65.51,60.02,1.45,9.71,8.37,303.0,379.0,53.47
14,FUL,38,13,8,17.0,55.0,61,47,52.81,51.29,66.90,60.81,-9.53,13.73,13.11,288.0,320.0,44.99
15,WOL,38,13,7,18.0,50.0,65,46,50.65,47.61,76.11,70.02,-22.41,12.46,10.29,216.0,396.0,39.79
16,BRE,38,10,9,19.0,56.0,65,39,64.29,62.01,60.26,58.74,3.27,10.07,10.34,286.0,351.0,52.94
17,NFO,38,9,9,20.0,49.0,67,36,52.16,51.40,56.25,53.21,-1.81,17.74,9.94,213.0,334.0,50.17
18,LUT,38,6,8,24.0,52.0,85,26,49.87,46.07,91.65,88.6,-42.54,13.16,7.75,178.0,377.0,32.33
19,BUR,38,5,9,24.0,41.0,78,24,43.44,41.16,75.72,70.39,-29.23,13.32,11.88,211.0,383.0,33.69
20,SHU,38,3,7,28.0,35.0,104,16,41.31,37.50,85.71,80.38,-42.88,17.2,8.47,169.0,392.0,28.53
