Team_Ranking,Team,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
1,MCI,32,22,7,3.0,76.0,32,73,74.02,69.45,31.96,29.67,39.77,10.84,19.49,454.0,139.0,69.47
2,ARS,32,22,5,5.0,75.0,26,71,68.90,62.05,25.72,24.2,37.85,9.41,17.21,429.0,124.0,68.12
3,LIV,32,21,8,3.0,72.0,31,71,78.77,71.64,39.25,38.49,33.15,7.65,16.34,406.0,190.0,65.28
4,AVL,33,19,6,8.0,68.0,49,63,60.80,57.76,54.69,54.69,3.07,12.87,10.45,301.0,238.0,50.71
5,TOT,32,18,6,8.0,65.0,49,60,60.26,59.50,56.71,52.15,7.35,7.47,11.97,433.0,220.0,48.06
6,NEW,32,15,5,12.0,69.0,52,50,68.36,63.03,52.79,48.86,14.17,10.31,11.17,278.0,236.0,53.87
7,MUN,32,15,5,12.0,47.0,48,50,50.36,45.78,63.61,59.05,-13.27,11.88,13.19,262.0,319.0,37.48
8,WHU,33,13,9,11.0,52.0,58,48,47.55,43.74,64.72,57.11,-13.37,15.55,9.26,140.0,381.0,37.47
9,CHE,31,13,8,10.0,61.0,52,47,65.72,56.58,50.59,46.77,9.81,9.45,14.1,323.0,223.0,52.77
10,BHA,32,11,11,10.0,52.0,50,44,52.13,48.33,51.49,46.92,1.41,9.41,17.33,319.0,275.0,46.15
11,WOL,32,12,7,13.0,46.0,51,43,46.23,43.18,58.44,53.87,-10.69,12.68,10.35,198.0,308.0,36.92
12,FUL,33,12,6,15.0,49.0,51,42,47.92,46.39,58.80,54.23,-7.84,12.87,13.17,264.0,281.0,39.52
13,BOU,32,11,9,12.0,47.0,57,42,53.28,51.75,53.60,48.87,2.88,9.61,8.46,260.0,299.0,45.24
14,EVE,32,9,8,15.0,32.0,48,35,53.46,51.93,51.61,45.52,6.41,12.88,10.22,204.0,252.0,45.31
15,CRY,32,8,9,15.0,37.0,54,33,40.91,37.87,52.60,50.32,-12.45,14.21,8.6,187.0,274.0,37.07
16,BRE,33,8,8,17.0,47.0,58,32,55.12,52.83,52.37,50.85,1.98,10.5,10.04,243.0,309.0,45.69
17,NFO,33,7,9,17.0,42.0,58,30,42.83,42.07,48.86,46.58,-4.51,17.21,9.84,181.0,300.0,41.55
18,LUT,33,6,7,20.0,46.0,70,25,44.81,41.77,80.32,78.04,-36.27,13.65,7.55,154.0,344.0,28.22
19,BUR,33,4,8,21.0,33.0,68,20,35.80,34.28,61.84,57.27,-22.99,13.54,11.67,182.0,321.0,29.92
20,SHU,32,3,7,22.0,30.0,84,16,32.65,29.60,69.88,66.07,-36.47,17.26,8.28,140.0,325.0,24.30
