Team_Ranking,Team,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
1,TOT,9,7,2,0.0,20.0,8,23,19.22,19.22,12.35,10.83,8.39,7.77,11.8,131.0,62.0,17.24
2,MCI,9,7,0,2.0,19.0,7,21,17.77,16.24,6.44,6.44,9.8,11.49,20.14,98.0,38.0,19.31
3,ARS,9,6,3,0.0,18.0,8,21,16.85,13.05,9.57,8.81,4.24,9.08,19.79,92.0,60.0,16.11
4,LIV,9,6,2,1.0,20.0,9,20,21.03,17.83,12.15,12.15,5.68,9.88,16.16,101.0,64.0,17.56
5,AVL,9,6,1,2.0,23.0,13,19,17.70,15.41,14.87,14.87,0.54,15.15,10.08,84.0,63.0,14.94
6,NEW,9,5,1,3.0,24.0,9,16,22.51,20.99,8.92,8.92,12.06,10.87,13.65,67.0,48.0,19.12
7,BHA,9,5,1,3.0,22.0,18,16,19.23,18.47,16.12,14.6,3.87,8.71,13.66,94.0,71.0,14.45
8,MUN,9,5,0,4.0,11.0,13,15,14.28,13.52,13.63,12.87,0.65,12.19,14.66,99.0,62.0,12.56
9,WHU,9,4,2,3.0,16.0,16,14,14.60,13.84,20.04,17.76,-3.92,17.31,9.08,48.0,99.0,9.72
10,CHE,9,3,3,3.0,13.0,9,12,17.51,15.23,9.99,9.23,6.0,9.35,17.18,106.0,48.0,17.34
11,CRY,9,3,3,3.0,7.0,11,12,11.49,11.49,14.08,12.56,-1.07,12.52,8.42,54.0,82.0,10.92
12,WOL,9,3,2,4.0,11.0,15,11,12.99,12.99,18.24,17.48,-4.48,11.7,9.5,59.0,108.0,9.07
13,FUL,9,3,2,4.0,8.0,15,11,10.50,10.50,16.99,14.71,-4.21,12.76,13.53,59.0,77.0,8.68
14,BRE,9,2,4,3.0,14.0,12,10,17.54,16.02,11.83,11.07,4.96,9.9,11.98,82.0,65.0,15.26
15,NFO,9,2,4,3.0,10.0,12,10,11.18,11.18,13.09,12.33,-1.15,18.57,10.98,51.0,74.0,11.04
16,EVE,9,2,1,6.0,9.0,14,7,17.66,17.66,14.96,13.43,4.22,13.66,10.47,56.0,71.0,14.42
17,LUT,9,1,2,6.0,8.0,17,5,13.46,11.93,21.76,20.99,-9.06,16.43,7.33,54.0,85.0,8.78
18,BUR,9,1,1,7.0,7.0,23,4,7.72,7.72,18.93,17.41,-9.68,13.77,13.27,44.0,88.0,5.76
19,BOU,9,0,3,6.0,6.0,20,3,11.05,11.05,23.16,20.71,-9.66,11.28,6.85,72.0,117.0,5.78
20,SHU,9,0,1,8.0,7.0,24,1,7.26,6.49,24.43,23.67,-17.17,15.53,8.32,35.0,104.0,3.74
