Team_Ranking,Team,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
1,MCI,21,14,5,2.0,39.0,13,47,42.45,38.64,14.49,11.45,27.2,10.01,22.06,229.0,77.0,47.61
2,MUN,22,13,5,4.0,46.0,27,44,39.93,34.61,25.84,22.8,11.81,10.84,12.17,206.0,117.0,38.62
3,LEI,22,13,3,6.0,39.0,25,42,33.66,26.04,25.33,24.57,1.47,11.33,12.61,135.0,113.0,36.89
4,LIV,22,11,7,4.0,43.0,25,40,41.75,37.94,24.93,20.36,17.59,9.08,21.14,278.0,66.0,41.85
5,WHU,22,11,5,6.0,34.0,28,38,32.75,32.75,26.68,23.64,9.11,17.45,11.39,104.0,164.0,33.71
6,CHE,22,10,6,6.0,36.0,23,36,37.01,32.45,20.79,19.27,13.17,9.07,18.6,187.0,112.0,40.81
7,EVE,20,11,3,6.0,31.0,25,36,27.13,25.60,26.35,24.06,1.54,13.2,12.18,115.0,141.0,26.50
8,TOT,21,9,6,6.0,34.0,22,33,29.67,27.38,27.66,23.86,3.53,12.05,11.28,87.0,178.0,29.35
9,AVL,20,10,2,8.0,35.0,24,32,36.90,33.86,25.38,23.09,10.77,10.46,8.87,157.0,149.0,34.65
10,ARS,22,9,4,9.0,27.0,22,31,29.36,27.08,25.44,23.92,3.16,13.69,16.23,159.0,118.0,32.19
11,LEE,21,9,2,10.0,36.0,38,29,32.89,30.60,39.50,34.93,-4.33,6.6,14.12,186.0,149.0,26.81
12,SOU,21,8,5,8.0,27.0,34,29,21.65,20.13,30.81,28.53,-8.4,9.08,11.41,121.0,151.0,24.08
13,CRY,22,8,5,9.0,27.0,37,29,21.80,20.28,33.43,30.39,-10.11,17.0,7.99,130.0,141.0,24.64
14,WOL,22,7,5,10.0,23.0,31,26,22.55,20.27,28.93,23.6,-3.33,15.4,12.09,82.0,156.0,25.64
15,BHA,22,5,9,8.0,24.0,29,24,32.32,27.75,25.80,20.47,7.28,10.65,12.4,168.0,117.0,35.52
16,NEW,22,6,4,12.0,22.0,36,22,22.30,19.26,33.23,30.95,-11.69,18.52,8.61,85.0,192.0,23.96
17,BUR,21,6,4,11.0,13.0,28,22,16.12,15.36,32.47,30.18,-14.82,13.83,9.36,103.0,205.0,17.15
18,FUL,21,2,8,11.0,17.0,31,14,22.91,19.11,34.60,30.79,-11.68,13.71,9.76,105.0,140.0,22.20
19,WBA,22,2,6,14.0,18.0,52,12,15.75,14.23,45.42,42.38,-28.15,17.34,9.04,75.0,202.0,12.35
20,SHU,22,3,2,17.0,14.0,35,11,22.07,19.03,33.89,33.13,-14.1,14.16,11.36,130.0,154.0,21.17
