Team_Ranking,Team,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
1,TOT,1,1,0,0.0,4.0,1,3,1.62,1.62,0.39,0.39,1.23,5.7,15.55,12.0,7.0,2.32
2,BOU,1,1,0,0.0,2.0,0,3,0.59,0.59,0.49,0.49,0.1,11.68,6.61,3.0,11.0,1.40
3,ARS,1,1,0,0.0,2.0,0,3,1.44,1.44,1.21,1.21,0.23,12.68,10.25,13.0,8.0,1.56
4,NEW,1,1,0,0.0,2.0,0,3,1.86,1.86,0.24,0.24,1.62,6.08,13.33,24.0,2.0,2.58
5,MCI,1,1,0,0.0,2.0,0,3,2.59,1.83,0.25,0.25,1.58,25.5,26.0,11.0,2.0,2.86
6,BHA,1,1,0,0.0,2.0,1,3,1.73,1.73,1.42,1.42,0.31,9.96,10.09,5.0,7.0,1.62
7,LEE,1,1,0,0.0,2.0,1,3,0.89,0.89,1.10,1.1,-0.21,9.29,10.65,5.0,9.0,1.16
8,CHE,1,1,0,0.0,1.0,0,3,1.92,1.16,0.54,0.54,0.62,6.19,12.0,7.0,3.0,2.48
9,LEI,1,0,1,0.0,2.0,2,1,0.46,0.46,0.93,0.93,-0.48,17.71,22.21,5.0,3.0,0.83
10,LIV,1,0,1,0.0,2.0,2,1,2.34,2.34,1.27,0.51,1.83,6.33,18.47,11.0,4.0,2.21
11,FUL,1,0,1,0.0,2.0,2,1,1.27,0.51,2.34,2.34,-1.83,18.47,6.33,4.0,11.0,0.58
12,BRE,1,0,1,0.0,2.0,2,1,0.93,0.93,0.46,0.46,0.48,22.21,17.71,3.0,5.0,1.82
13,MUN,1,0,0,1.0,1.0,2,0,1.42,1.42,1.73,1.73,-0.31,10.09,9.96,7.0,5.0,1.11
14,WOL,1,0,0,1.0,1.0,2,0,1.10,1.10,0.89,0.89,0.21,10.65,9.29,9.0,5.0,1.53
15,EVE,1,0,0,1.0,0.0,1,0,0.54,0.54,1.92,1.16,-0.62,12.0,6.19,3.0,7.0,0.35
16,AVL,1,0,0,1.0,0.0,2,0,0.49,0.49,0.59,0.59,-0.1,6.61,11.68,11.0,3.0,1.16
17,CRY,1,0,0,1.0,0.0,2,0,1.21,1.21,1.44,1.44,-0.23,10.25,12.68,8.0,13.0,1.15
18,WHU,1,0,0,1.0,0.0,2,0,0.25,0.25,2.59,1.83,-1.58,26.0,25.5,2.0,11.0,0.08
19,NFO,1,0,0,1.0,0.0,2,0,0.24,0.24,1.86,1.86,-1.62,13.33,6.08,2.0,24.0,0.25
20,SOU,1,0,0,1.0,1.0,4,0,0.39,0.39,1.62,1.62,-1.23,15.55,5.7,7.0,12.0,0.46
