Team_Ranking,Team,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
1,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,CHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,LIV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,WHU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,EVE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,BRE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,WAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,BHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,LEI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,TOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,AVL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,BUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,MCI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,WOL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,NEW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,ARS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,CRY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,LEE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
