Team_Ranking,Team,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
1,MCI,33,25,4,4.0,87.0,30,79,76.12,69.27,28.17,25.89,43.38,10.14,23.74,395.0,128.0,75.15
2,ARS,34,24,6,4.0,81.0,39,78,70.75,67.70,40.05,36.25,31.46,9.65,14.64,413.0,178.0,67.14
3,NEW,33,18,11,4.0,61.0,27,65,65.57,62.53,35.85,32.81,29.72,9.37,10.86,323.0,183.0,61.87
4,MUN,33,19,6,8.0,49.0,40,63,58.22,56.70,43.87,42.35,14.35,11.81,13.2,319.0,218.0,55.72
5,LIV,34,17,8,9.0,66.0,42,59,72.09,69.04,52.25,49.97,19.07,9.55,19.8,363.0,197.0,58.65
6,BHA,32,16,7,9.0,62.0,40,55,65.92,61.35,36.79,30.61,30.74,9.14,15.76,311.0,178.0,62.60
7,TOT,34,16,6,12.0,63.0,57,54,51.84,48.04,47.21,44.16,3.87,12.96,12.9,224.0,255.0,50.90
8,AVL,34,16,6,12.0,46.0,42,54,42.67,40.38,49.81,45.87,-5.48,12.11,10.02,230.0,216.0,46.36
9,BRE,34,12,14,8.0,52.0,44,50,52.03,45.94,46.45,44.93,1.0,11.28,9.47,204.0,272.0,52.56
10,FUL,34,13,6,15.0,45.0,46,45,41.12,35.80,63.96,59.39,-23.6,13.39,10.42,162.0,258.0,33.78
11,CRY,34,10,10,14.0,35.0,45,40,36.30,33.87,47.82,45.53,-11.66,13.3,8.42,163.0,292.0,38.34
12,CHE,33,10,9,14.0,31.0,38,39,44.27,41.98,43.19,43.19,-1.21,8.96,13.19,264.0,168.0,46.72
13,BOU,34,11,6,17.0,36.0,64,39,37.36,37.36,61.58,56.26,-18.9,15.94,8.45,174.0,345.0,32.04
14,WOL,34,10,7,17.0,29.0,50,37,32.37,30.09,52.58,49.54,-19.45,12.15,11.59,177.0,260.0,33.46
15,WHU,34,9,7,18.0,37.0,50,34,45.79,39.70,47.02,42.45,-2.75,15.8,11.11,144.0,247.0,46.53
16,LEI,34,8,6,20.0,46.0,59,30,43.42,40.38,53.24,49.44,-9.06,11.75,13.3,190.0,245.0,40.15
17,LEE,34,7,9,18.0,43.0,67,30,43.80,42.28,59.88,57.6,-15.32,9.26,9.15,211.0,224.0,38.41
18,NFO,34,7,9,18.0,30.0,62,30,34.12,30.31,62.65,56.56,-26.25,16.72,8.2,141.0,346.0,29.54
19,EVE,34,6,11,17.0,27.0,52,29,40.92,38.64,62.58,58.01,-19.37,13.5,9.92,173.0,274.0,33.80
20,SOU,34,6,6,22.0,28.0,60,24,33.60,31.23,53.30,51.78,-20.55,11.96,8.45,181.0,278.0,33.23
