Team_Ranking,Team,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
1,MCI,11,9,0,2.0,28.0,8,27,24.71,22.43,7.80,7.8,14.63,12.54,20.83,137.0,48.0,24.81
2,TOT,11,8,2,1.0,23.0,13,26,21.17,21.17,16.97,14.69,6.48,7.72,11.41,147.0,73.0,19.08
3,LIV,11,7,3,1.0,24.0,10,24,26.77,23.57,14.13,14.13,9.44,9.18,17.57,126.0,68.0,22.76
4,ARS,11,7,3,1.0,23.0,9,24,20.42,15.86,10.72,9.96,5.9,9.25,19.03,108.0,65.0,19.74
5,AVL,11,7,1,3.0,26.0,16,22,22.10,19.82,15.92,15.92,3.91,14.31,11.83,122.0,68.0,19.78
6,NEW,11,6,2,3.0,27.0,11,20,25.95,23.67,10.32,10.32,13.35,10.22,13.09,74.0,63.0,23.65
7,BHA,11,5,3,3.0,24.0,20,18,20.99,20.23,17.29,15.77,4.46,8.63,15.6,113.0,80.0,17.51
8,MUN,11,6,0,5.0,12.0,16,18,15.69,14.93,19.36,17.84,-2.91,12.38,15.11,110.0,86.0,13.50
9,BRE,11,4,4,3.0,19.0,14,16,21.86,20.33,15.30,14.54,5.79,10.67,11.4,97.0,87.0,18.58
10,CHE,11,4,3,4.0,17.0,12,15,23.29,20.24,13.43,12.67,7.57,8.54,16.42,130.0,58.0,21.10
11,CRY,11,4,3,4.0,10.0,13,15,13.48,13.48,16.57,15.05,-1.57,13.43,8.02,59.0,103.0,13.11
12,WHU,11,4,2,5.0,18.0,20,14,16.97,16.21,22.60,20.32,-4.11,16.47,9.92,59.0,111.0,12.22
13,NFO,11,3,4,4.0,12.0,15,13,12.42,12.42,17.13,16.36,-3.95,20.23,10.34,57.0,108.0,11.96
14,WOL,11,3,3,5.0,14.0,19,12,15.01,15.01,21.66,19.38,-4.37,12.0,9.29,71.0,114.0,10.77
15,FUL,11,3,3,5.0,9.0,17,12,12.23,12.23,19.01,16.73,-4.49,13.87,12.45,71.0,92.0,11.17
16,EVE,11,3,2,6.0,11.0,15,11,19.01,19.01,16.02,14.5,4.51,15.31,10.62,59.0,87.0,17.34
17,LUT,11,1,3,7.0,10.0,21,6,15.25,13.73,27.87,27.11,-13.38,17.54,7.17,57.0,114.0,9.23
18,BOU,11,1,3,7.0,9.0,27,6,12.79,12.79,26.46,24.02,-11.22,11.91,7.79,86.0,139.0,7.57
19,BUR,11,1,1,9.0,8.0,27,4,10.12,10.12,21.47,19.94,-9.82,13.07,13.48,57.0,98.0,8.30
20,SHU,11,1,1,9.0,9.0,30,4,8.39,6.86,28.61,27.09,-20.23,15.59,8.96,39.0,117.0,5.03
