Team_Ranking,Team,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
1,MCI,3,3,0,0.0,6.0,1,9,7.47,6.71,1.33,1.33,5.38,12.3,24.77,40.0,12.0,7.88
2,WHU,3,2,1,0.0,7.0,3,7,6.15,5.39,4.49,3.73,1.65,17.47,4.77,18.0,41.0,5.19
3,TOT,3,2,1,0.0,6.0,2,7,6.25,6.25,4.84,4.08,2.18,7.52,11.99,39.0,29.0,5.07
4,LIV,3,2,1,0.0,6.0,3,7,5.41,4.49,4.94,4.94,-0.45,14.3,10.46,25.0,24.0,4.26
5,ARS,3,2,1,0.0,5.0,3,7,6.28,4.76,2.89,2.89,1.87,6.83,28.31,38.0,16.0,6.15
6,BHA,3,2,0,1.0,9.0,5,6,8.90,8.14,7.53,6.77,1.37,6.29,19.58,54.0,18.0,4.84
7,AVL,3,2,0,1.0,8.0,6,6,7.57,6.81,5.67,5.67,1.13,16.24,12.59,28.0,19.0,5.75
8,MUN,3,2,0,1.0,4.0,4,6,7.44,6.68,5.22,5.22,1.46,9.29,13.69,41.0,29.0,5.58
9,BRE,3,1,2,0.0,6.0,3,5,6.32,4.80,2.91,2.91,1.89,10.7,9.38,29.0,20.0,5.94
10,CHE,3,1,1,1.0,5.0,4,4,6.96,6.19,3.48,2.72,3.48,7.02,21.26,37.0,16.0,5.95
11,CRY,3,1,1,1.0,2.0,2,4,4.41,4.41,3.58,2.82,1.59,10.14,9.91,24.0,14.0,4.66
12,FUL,3,1,1,1.0,3.0,5,4,2.83,2.83,9.29,7.77,-4.94,17.5,12.13,16.0,42.0,0.89
13,NEW,3,1,0,2.0,6.0,4,3,6.20,6.20,3.57,3.57,2.63,13.86,13.61,19.0,20.0,5.19
14,NFO,3,1,0,2.0,5.0,6,3,3.30,3.30,4.42,3.66,-0.36,24.66,7.78,15.0,26.0,3.77
15,WOL,3,1,0,2.0,2.0,5,3,5.81,5.81,7.02,7.02,-1.21,12.52,8.89,22.0,37.0,3.31
16,BOU,3,0,1,2.0,2.0,6,1,3.38,3.38,7.00,6.08,-2.7,9.0,8.34,23.0,39.0,1.97
17,SHU,3,0,0,3.0,2.0,5,0,1.74,1.74,7.50,6.73,-5.0,18.38,8.29,9.0,37.0,0.95
18,BUR,2,0,0,2.0,1.0,6,0,0.94,0.94,5.24,5.24,-4.3,15.93,20.07,12.0,18.0,0.29
19,LUT,2,0,0,2.0,1.0,7,0,2.35,1.59,7.78,7.02,-5.43,20.74,7.0,9.0,34.0,0.27
20,EVE,3,0,0,3.0,0.0,6,0,5.21,5.21,6.23,5.47,-0.26,14.84,13.95,16.0,23.0,3.97
