Player,Season,Gameweek,Opponent,Team,Home,Cost,Role,Sel.,Form,Cum Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS,Opp_Ranking,Opp_Avg_G,Opp_Avg_GA,Opp_Avg_PTS,Opp_Avg_xG,Opp_Avg_NPxG,Opp_Avg_xGA,Opp_Avg_NPxGA,Opp_Avg_NPxGD,Opp_Avg_PPDA,Opp_Avg_OPPDA,Opp_Avg_DC,Opp_Avg_ODC,Opp_Avg_xPTS,Pts.
Randolph,21,35a,EVE,WHU,1,4.3,GKP,0.2%,0.0,7.0,180.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,33.0,20.4,0.0,0.0,2.1,0.0,0.0,0.0,1.6,3.5,22395.0,29281.0,-2.0,2.0,2,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.09,0.09,5,34,17,7,10.0,55.0,44,58,51.76,49.32,44.92,41.11,8.21,16.99,11.05,144.0,254.0,51.45,8,1.3636363636363635,1.2727272727272727,1.5757575757575757,1.3245454545454545,1.2324242424242424,1.3324242424242423,1.24,-0.00787878787878788,0.43060606060606066,0.36303030303030304,5.2727272727272725,7.363636363636363,1.3351515151515152,0.0
Schmeichel,21,35a,NEW,LEI,1,5.4,GKP,10.2%,2.8,126.0,3060.0,0.0,0.0,11.0,39.0,0.0,0.0,0.0,0.0,0.0,81.0,6.0,592.0,711.2,0.0,0.0,71.0,2.8,3.0,0.5,23.3,3.7,700677.0,957548.0,-1.0,1.0,34,0.0,0.0,0.0,0.0,3.78,3.78,0.0,0.0,0.0,0.0,0.0,0.11,0.11,3,34,19,6,9.0,61.0,39,63,52.84,45.22,39.27,36.98,8.24,10.05,13.56,219.0,187.0,55.07,17,1.0588235294117647,1.6470588235294117,1.0588235294117647,1.0435294117647058,0.9538235294117647,1.5988235294117648,1.4867647058823528,-0.5329411764705883,0.5088235294117647,0.24735294117647058,3.735294117647059,8.529411764705882,1.0244117647058824,0.0
Tielemans,21,35a,NEW,LEI,1,6.4,MID,3.8%,2.2,122.0,2996.0,6.0,3.0,11.0,39.0,0.0,0.0,0.0,6.0,0.0,0.0,11.0,568.0,752.6,650.8,420.0,182.4,2.2,2.0,0.3,19.1,3.6,709740.0,609282.0,-1.0,1.0,34,4.0,3.89,2.37,2.71,17.28,13.61,0.12,0.07,0.08,0.2,0.15,0.52,0.41,3,34,19,6,9.0,61.0,39,63,52.84,45.22,39.27,36.98,8.24,10.05,13.56,219.0,187.0,55.07,17,1.0588235294117647,1.6470588235294117,1.0588235294117647,1.0435294117647058,0.9538235294117647,1.5988235294117648,1.4867647058823528,-0.5329411764705883,0.5088235294117647,0.24735294117647058,3.735294117647059,8.529411764705882,1.0244117647058824,2.0
Vardy,21,35a,NEW,LEI,1,10.3,FWD,22.6%,4.0,165.0,2489.0,13.0,13.0,8.0,33.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,573.0,715.6,311.3,1148.0,217.6,4.0,6.0,0.4,16.0,5.5,5085128.0,4967130.0,3.0,-3.0,30,7.0,17.66,12.33,4.95,17.43,2.39,0.64,0.44,0.18,0.81,0.62,0.63,0.09,3,34,19,6,9.0,61.0,39,63,52.84,45.22,39.27,36.98,8.24,10.05,13.56,219.0,187.0,55.07,17,1.0588235294117647,1.6470588235294117,1.0588235294117647,1.0435294117647058,0.9538235294117647,1.5988235294117648,1.4867647058823528,-0.5329411764705883,0.5088235294117647,0.24735294117647058,3.735294117647059,8.529411764705882,1.0244117647058824,5.0
Evans,21,35a,NEW,LEI,1,5.6,DEF,2.4%,7.8,109.0,2473.0,2.0,2.0,10.0,31.0,1.0,0.0,0.0,7.0,0.0,0.0,12.0,536.0,532.4,129.0,115.0,77.9,7.8,2.0,1.4,19.5,3.9,290556.0,130167.0,1.0,-1.0,28,2.0,1.86,1.86,0.54,8.73,7.94,0.07,0.07,0.02,0.09,0.09,0.32,0.29,3,34,19,6,9.0,61.0,39,63,52.84,45.22,39.27,36.98,8.24,10.05,13.56,219.0,187.0,55.07,17,1.0588235294117647,1.6470588235294117,1.0588235294117647,1.0435294117647058,0.9538235294117647,1.5988235294117648,1.4867647058823528,-0.5329411764705883,0.5088235294117647,0.24735294117647058,3.735294117647059,8.529411764705882,1.0244117647058824,0.0
Justin,21,35a,NEW,LEI,1,4.8,DEF,6.4%,0.0,101.0,2070.0,2.0,2.0,9.0,25.0,0.0,0.0,0.0,4.0,0.0,0.0,13.0,447.0,472.2,290.7,195.0,96.0,0.0,3.0,0.0,21.0,4.4,2915975.0,3418314.0,3.0,-3.0,23,2.0,1.52,1.52,2.06,7.67,5.51,0.07,0.07,0.09,0.16,0.16,0.33,0.24,3,34,19,6,9.0,61.0,39,63,52.84,45.22,39.27,36.98,8.24,10.05,13.56,219.0,187.0,55.07,17,1.0588235294117647,1.6470588235294117,1.0588235294117647,1.0435294117647058,0.9538235294117647,1.5988235294117648,1.4867647058823528,-0.5329411764705883,0.5088235294117647,0.24735294117647058,3.735294117647059,8.529411764705882,1.0244117647058824,0.0
Castagne,21,35a,NEW,LEI,1,5.8,DEF,7.2%,5.8,91.0,1985.0,2.0,4.0,6.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,425.0,427.2,335.2,181.0,94.3,5.8,4.0,1.0,15.7,4.0,2019006.0,1841600.0,3.0,-3.0,23,2.0,1.6,1.6,2.31,7.78,5.94,0.07,0.07,0.1,0.18,0.18,0.35,0.27,3,34,19,6,9.0,61.0,39,63,52.84,45.22,39.27,36.98,8.24,10.05,13.56,219.0,187.0,55.07,17,1.0588235294117647,1.6470588235294117,1.0588235294117647,1.0435294117647058,0.9538235294117647,1.5988235294117648,1.4867647058823528,-0.5329411764705883,0.5088235294117647,0.24735294117647058,3.735294117647059,8.529411764705882,1.0244117647058824,0.0
Fofana,21,35a,NEW,LEI,1,5.0,DEF,1.2%,2.2,68.0,1970.0,0.0,1.0,7.0,23.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,413.0,428.2,92.3,85.0,60.8,2.2,1.0,0.4,13.6,2.8,216603.0,131710.0,0.0,0.0,24,0.0,1.06,1.06,0.23,6.56,6.52,0.05,0.05,0.01,0.06,0.06,0.3,0.3,3,34,19,6,9.0,61.0,39,63,52.84,45.22,39.27,36.98,8.24,10.05,13.56,219.0,187.0,55.07,17,1.0588235294117647,1.6470588235294117,1.0588235294117647,1.0435294117647058,0.9538235294117647,1.5988235294117648,1.4867647058823528,-0.5329411764705883,0.5088235294117647,0.24735294117647058,3.735294117647059,8.529411764705882,1.0244117647058824,0.0
Barnes,21,35a,NEW,LEI,1,6.6,MID,2.9%,0.0,126.0,1944.0,9.0,5.0,7.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,348.0,556.4,359.0,810.0,172.7,0.0,2.0,0.0,19.1,5.0,2581255.0,2708076.0,-4.0,4.0,25,9.0,6.7,6.7,1.77,8.89,1.59,0.31,0.31,0.08,0.39,0.39,0.41,0.07,3,34,19,6,9.0,61.0,39,63,52.84,45.22,39.27,36.98,8.24,10.05,13.56,219.0,187.0,55.07,17,1.0588235294117647,1.6470588235294117,1.0588235294117647,1.0435294117647058,0.9538235294117647,1.5988235294117648,1.4867647058823528,-0.5329411764705883,0.5088235294117647,0.24735294117647058,3.735294117647059,8.529411764705882,1.0244117647058824,0.0
Maddison,21,35a,NEW,LEI,1,7.3,MID,7.7%,1.8,127.0,1872.0,8.0,7.0,10.0,22.0,0.0,0.0,0.0,4.0,0.0,0.0,12.0,439.0,567.0,735.8,601.0,190.2,1.8,3.0,0.2,17.4,4.7,2643225.0,2252455.0,3.0,-3.0,27,8.0,3.53,3.53,4.98,11.12,6.07,0.17,0.17,0.24,0.4,0.4,0.53,0.29,3,34,19,6,9.0,61.0,39,63,52.84,45.22,39.27,36.98,8.24,10.05,13.56,219.0,187.0,55.07,17,1.0588235294117647,1.6470588235294117,1.0588235294117647,1.0435294117647058,0.9538235294117647,1.5988235294117648,1.4867647058823528,-0.5329411764705883,0.5088235294117647,0.24735294117647058,3.735294117647059,8.529411764705882,1.0244117647058824,2.0
