Player,Season,Gameweek,Opponent,Team,Home,Cost,Role,Sel.,Form,Cum Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS,Opp_Ranking,Opp_Avg_G,Opp_Avg_GA,Opp_Avg_PTS,Opp_Avg_xG,Opp_Avg_NPxG,Opp_Avg_xGA,Opp_Avg_NPxGA,Opp_Avg_NPxGD,Opp_Avg_PPDA,Opp_Avg_OPPDA,Opp_Avg_DC,Opp_Avg_ODC,Opp_Avg_xPTS,Pts.
Fabinho,21,19,BUR,LIV,1.0,5.4,MID,1.0%,1.6,39.0,1382.0,0.0,1.0,6.0,17.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,254.0,303.4,58.5,12.0,37.7,1.6,0.0,0.3,7.2,2.4,102771.0,160434.0,-1.0,1.0,16,0.0,0.06,0.06,0.17,5.27,5.15,0.0,0.0,0.01,0.02,0.02,0.34,0.34,4,18,9,7,2.0,37.0,21,34,34.36,30.55,21.67,17.86,12.69,8.56,20.3,223.0,59.0,33.59,17,0.5294117647058824,1.2941176470588236,0.9411764705882353,0.8164705882352942,0.8164705882352942,1.4441176470588235,1.3094117647058825,-0.49294117647058827,0.7641176470588236,0.5529411764705883,5.176470588235294,8.411764705882353,0.9058823529411765,1.0
Alisson,21,19,BUR,LIV,1.0,5.9,GKP,6.8%,4.0,64.0,1350.0,0.0,0.0,5.0,12.0,0.0,1.0,0.0,1.0,0.0,32.0,6.0,283.0,323.0,0.0,0.0,32.2,4.0,2.0,0.7,10.8,4.3,388795.0,932201.0,-1.0,1.0,15,0.0,0.0,0.0,0.0,1.62,1.62,0.0,0.0,0.0,0.0,0.0,0.11,0.11,4,18,9,7,2.0,37.0,21,34,34.36,30.55,21.67,17.86,12.69,8.56,20.3,223.0,59.0,33.59,17,0.5294117647058824,1.2941176470588236,0.9411764705882353,0.8164705882352942,0.8164705882352942,1.4441176470588235,1.3094117647058825,-0.49294117647058827,0.7641176470588236,0.5529411764705883,5.176470588235294,8.411764705882353,0.9058823529411765,3.0
Adrián,21,19,BUR,LIV,1.0,4.2,GKP,0.4%,0.0,2.0,180.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,28.0,42.2,0.0,0.0,4.2,0.0,0.0,0.0,0.5,1.0,51969.0,56772.0,-3.0,3.0,2,0.0,0.0,0.0,0.0,0.36,0.36,0.0,0.0,0.0,0.0,0.0,0.18,0.18,4,18,9,7,2.0,37.0,21,34,34.36,30.55,21.67,17.86,12.69,8.56,20.3,223.0,59.0,33.59,17,0.5294117647058824,1.2941176470588236,0.9411764705882353,0.8164705882352942,0.8164705882352942,1.4441176470588235,1.3094117647058825,-0.49294117647058827,0.7641176470588236,0.5529411764705883,5.176470588235294,8.411764705882353,0.9058823529411765,0.0
Neco Williams,21,19,BUR,LIV,1.0,3.9,DEF,4.2%,0.0,8.0,171.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,21.2,18.5,20.0,5.8,0.0,0.0,0.0,2.1,2.0,383858.0,388843.0,-1.0,1.0,4,0.0,0.05,0.05,0.11,0.86,0.71,0.03,0.03,0.05,0.08,0.08,0.45,0.37,4,18,9,7,2.0,37.0,21,34,34.36,30.55,21.67,17.86,12.69,8.56,20.3,223.0,59.0,33.59,17,0.5294117647058824,1.2941176470588236,0.9411764705882353,0.8164705882352942,0.8164705882352942,1.4441176470588235,1.3094117647058825,-0.49294117647058827,0.7641176470588236,0.5529411764705883,5.176470588235294,8.411764705882353,0.9058823529411765,0.0
Rhys Williams,21,19,BUR,LIV,1.0,4.0,DEF,0.3%,0.2,3.0,120.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,21.0,15.2,4.0,4.0,0.2,0.0,0.0,0.8,1.5,53478.0,32229.0,0.0,0.0,2,0.0,0.05,0.05,0.12,0.47,0.35,0.04,0.04,0.09,0.13,0.13,0.35,0.26,4,18,9,7,2.0,37.0,21,34,34.36,30.55,21.67,17.86,12.69,8.56,20.3,223.0,59.0,33.59,17,0.5294117647058824,1.2941176470588236,0.9411764705882353,0.8164705882352942,0.8164705882352942,1.4441176470588235,1.3094117647058825,-0.49294117647058827,0.7641176470588236,0.5529411764705883,5.176470588235294,8.411764705882353,0.9058823529411765,
Robertson,21,19,BUR,LIV,1.0,7.4,DEF,21.0%,3.6,86.0,1620.0,1.0,5.0,6.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,424.0,396.4,609.4,183.0,119.1,3.6,2.0,0.5,11.6,4.8,1983288.0,1458675.0,4.0,-4.0,18,1.0,1.0,1.0,4.49,9.21,6.11,0.06,0.06,0.25,0.3,0.3,0.51,0.34,4,18,9,7,2.0,37.0,21,34,34.36,30.55,21.67,17.86,12.69,8.56,20.3,223.0,59.0,33.59,17,0.5294117647058824,1.2941176470588236,0.9411764705882353,0.8164705882352942,0.8164705882352942,1.4441176470588235,1.3094117647058825,-0.49294117647058827,0.7641176470588236,0.5529411764705883,5.176470588235294,8.411764705882353,0.9058823529411765,2.0
Firmino,21,19,BUR,LIV,1.0,9.3,FWD,5.0%,1.6,72.0,1477.0,5.0,3.0,6.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,298.0,353.4,282.8,769.0,140.5,1.6,1.0,0.2,7.7,4.0,537788.0,513291.0,-2.0,2.0,18,5.0,7.17,7.17,2.21,12.44,4.8,0.43,0.43,0.13,0.56,0.56,0.74,0.29,4,18,9,7,2.0,37.0,21,34,34.36,30.55,21.67,17.86,12.69,8.56,20.3,223.0,59.0,33.59,17,0.5294117647058824,1.2941176470588236,0.9411764705882353,0.8164705882352942,0.8164705882352942,1.4441176470588235,1.3094117647058825,-0.49294117647058827,0.7641176470588236,0.5529411764705883,5.176470588235294,8.411764705882353,0.9058823529411765,1.0
Wijnaldum,21,19,BUR,LIV,1.0,5.3,MID,1.5%,1.6,48.0,1439.0,1.0,1.0,5.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,230.0,192.8,200.4,155.0,54.9,1.6,0.0,0.3,9.1,2.7,144081.0,188516.0,-2.0,2.0,18,1.0,1.75,1.75,1.08,7.98,6.08,0.11,0.11,0.07,0.18,0.18,0.5,0.38,4,18,9,7,2.0,37.0,21,34,34.36,30.55,21.67,17.86,12.69,8.56,20.3,223.0,59.0,33.59,17,0.5294117647058824,1.2941176470588236,0.9411764705882353,0.8164705882352942,0.8164705882352942,1.4441176470588235,1.3094117647058825,-0.49294117647058827,0.7641176470588236,0.5529411764705883,5.176470588235294,8.411764705882353,0.9058823529411765,2.0
Salah,21,19,BUR,LIV,1.0,12.5,MID,39.1%,2.0,128.0,1438.0,13.0,4.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,381.0,611.0,426.4,849.0,188.6,2.0,3.0,0.2,10.2,7.5,3749971.0,3354153.0,5.0,-5.0,17,8.0,9.51,5.7,3.21,11.29,4.6,0.59,0.36,0.2,0.79,0.56,0.7,0.29,4,18,9,7,2.0,37.0,21,34,34.36,30.55,21.67,17.86,12.69,8.56,20.3,223.0,59.0,33.59,17,0.5294117647058824,1.2941176470588236,0.9411764705882353,0.8164705882352942,0.8164705882352942,1.4441176470588235,1.3094117647058825,-0.49294117647058827,0.7641176470588236,0.5529411764705883,5.176470588235294,8.411764705882353,0.9058823529411765,1.0
Mané,21,19,BUR,LIV,1.0,11.9,MID,7.2%,3.4,86.0,1419.0,6.0,5.0,5.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,235.0,396.6,338.1,806.0,154.3,3.4,1.0,0.3,7.2,5.1,1344453.0,1785269.0,-1.0,1.0,17,6.0,6.99,6.99,2.58,12.04,3.58,0.44,0.44,0.16,0.6,0.6,0.76,0.23,4,18,9,7,2.0,37.0,21,34,34.36,30.55,21.67,17.86,12.69,8.56,20.3,223.0,59.0,33.59,17,0.5294117647058824,1.2941176470588236,0.9411764705882353,0.8164705882352942,0.8164705882352942,1.4441176470588235,1.3094117647058825,-0.49294117647058827,0.7641176470588236,0.5529411764705883,5.176470588235294,8.411764705882353,0.9058823529411765,2.0
