Player,Season,Gameweek,Opponent,Team,Home,Cost,Role,Sel.,Form,Cum Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS,Opp_Ranking,Opp_Avg_G,Opp_Avg_GA,Opp_Avg_PTS,Opp_Avg_xG,Opp_Avg_NPxG,Opp_Avg_xGA,Opp_Avg_NPxGA,Opp_Avg_NPxGD,Opp_Avg_PPDA,Opp_Avg_OPPDA,Opp_Avg_DC,Opp_Avg_ODC,Opp_Avg_xPTS,Pts.
Khadra,21,36,WHU,BHA,1,4.5,MID,0.0%,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.2,0.0,0.0,0.0,0.2,1.0,611.0,454.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,35,8,13,14.0,36.0,41,37,51.47,44.62,36.14,30.81,13.81,10.16,13.26,283.0,184.0,58.64,6,1.5714285714285714,1.2857142857142858,1.6571428571428573,1.5102857142857142,1.4405714285714286,1.3279999999999998,1.219142857142857,0.22114285714285714,0.47257142857142853,0.32,4.314285714285714,7.428571428571429,1.497142857142857,0.0
Molumby,21,36,WHU,BHA,1,4.5,MID,0.0%,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,2278.0,2351.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,35,8,13,14.0,36.0,41,37,51.47,44.62,36.14,30.81,13.81,10.16,13.26,283.0,184.0,58.64,6,1.5714285714285714,1.2857142857142858,1.6571428571428573,1.5102857142857142,1.4405714285714286,1.3279999999999998,1.219142857142857,0.22114285714285714,0.47257142857142853,0.32,4.314285714285714,7.428571428571429,1.497142857142857,0.0
Felipe Anderson,21,36,BHA,WHU,0,6.1,MID,0.1%,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.4,0.4,2.0,0.5,0.0,0.0,0.0,0.3,1.0,4675.0,35402.0,-4.0,4.0,2,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,2.27,2.27,6,35,17,7,11.0,55.0,45,58,52.86,50.42,46.48,42.67,7.74,16.54,11.2,151.0,260.0,52.4,17,1.0285714285714285,1.1714285714285715,1.0571428571428572,1.4705714285714286,1.2748571428571427,1.0325714285714287,0.8802857142857142,0.3945714285714286,0.2902857142857143,0.37885714285714284,8.085714285714285,5.257142857142857,1.6754285714285715,0.0
Soucek,21,36,BHA,WHU,0,5.2,MID,11.3%,1.8,134.0,3150.0,9.0,2.0,10.0,45.0,1.0,0.0,0.0,7.0,1.0,0.0,15.0,505.0,797.2,241.3,849.0,188.9,1.8,4.0,0.3,25.8,3.8,2946656.0,2464126.0,2.0,-2.0,35,9.0,7.79,7.79,2.19,14.48,7.47,0.22,0.22,0.06,0.29,0.29,0.41,0.21,6,35,17,7,11.0,55.0,45,58,52.86,50.42,46.48,42.67,7.74,16.54,11.2,151.0,260.0,52.4,17,1.0285714285714285,1.1714285714285715,1.0571428571428572,1.4705714285714286,1.2748571428571427,1.0325714285714287,0.8802857142857142,0.3945714285714286,0.2902857142857143,0.37885714285714284,8.085714285714285,5.257142857142857,1.6754285714285715,2.0
Fabianski,21,36,BHA,WHU,0,5.0,GKP,3.3%,2.2,122.0,2970.0,0.0,0.0,9.0,43.0,0.0,1.0,0.0,2.0,0.0,96.0,9.0,591.0,692.4,0.0,0.0,69.2,2.2,1.0,0.4,24.4,3.7,590915.0,523316.0,0.0,0.0,33,0.0,0.0,0.0,0.0,1.05,1.05,0.0,0.0,0.0,0.0,0.0,0.03,0.03,6,35,17,7,11.0,55.0,45,58,52.86,50.42,46.48,42.67,7.74,16.54,11.2,151.0,260.0,52.4,17,1.0285714285714285,1.1714285714285715,1.0571428571428572,1.4705714285714286,1.2748571428571427,1.0325714285714287,0.8802857142857142,0.3945714285714286,0.2902857142857143,0.37885714285714284,8.085714285714285,5.257142857142857,1.6754285714285715,2.0
Cresswell,21,36,BHA,WHU,0,5.6,DEF,16.9%,0.8,139.0,2900.0,0.0,10.0,10.0,39.0,0.0,0.0,0.0,3.0,0.0,0.0,20.0,660.0,604.2,771.8,89.0,146.9,0.8,3.0,0.1,24.8,4.2,3384877.0,2263828.0,6.0,-6.0,33,0.0,0.85,0.85,6.01,9.65,7.52,0.03,0.03,0.19,0.21,0.21,0.3,0.23,6,35,17,7,11.0,55.0,45,58,52.86,50.42,46.48,42.67,7.74,16.54,11.2,151.0,260.0,52.4,17,1.0285714285714285,1.1714285714285715,1.0571428571428572,1.4705714285714286,1.2748571428571427,1.0325714285714287,0.8802857142857142,0.3945714285714286,0.2902857142857143,0.37885714285714284,8.085714285714285,5.257142857142857,1.6754285714285715,3.0
Coufal,21,36,BHA,WHU,0,4.8,DEF,7.6%,3.8,114.0,2784.0,0.0,8.0,8.0,41.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,572.0,641.0,611.9,186.0,144.2,3.8,0.0,0.8,23.8,3.7,1281154.0,696166.0,3.0,-3.0,31,0.0,1.3,1.3,5.92,13.04,7.2,0.04,0.04,0.19,0.23,0.23,0.42,0.23,6,35,17,7,11.0,55.0,45,58,52.86,50.42,46.48,42.67,7.74,16.54,11.2,151.0,260.0,52.4,17,1.0285714285714285,1.1714285714285715,1.0571428571428572,1.4705714285714286,1.2748571428571427,1.0325714285714287,0.8802857142857142,0.3945714285714286,0.2902857142857143,0.37885714285714284,8.085714285714285,5.257142857142857,1.6754285714285715,2.0
Rice,21,36,BHA,WHU,0,4.7,MID,1.8%,0.0,76.0,2610.0,1.0,1.0,10.0,35.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,474.0,493.8,313.0,275.0,108.6,0.0,0.0,0.0,16.2,2.6,237507.0,454512.0,-3.0,3.0,29,0.0,1.78,1.02,1.91,9.38,8.32,0.06,0.04,0.07,0.13,0.1,0.32,0.29,6,35,17,7,11.0,55.0,45,58,52.86,50.42,46.48,42.67,7.74,16.54,11.2,151.0,260.0,52.4,17,1.0285714285714285,1.1714285714285715,1.0571428571428572,1.4705714285714286,1.2748571428571427,1.0325714285714287,0.8802857142857142,0.3945714285714286,0.2902857142857143,0.37885714285714284,8.085714285714285,5.257142857142857,1.6754285714285715,2.0
Bowen,21,36,BHA,WHU,0,5.9,MID,2.8%,2.2,131.0,2392.0,8.0,5.0,7.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,401.0,510.8,453.9,768.0,173.4,2.2,4.0,0.4,22.2,3.7,901992.0,839151.0,-6.0,6.0,35,8.0,7.82,7.82,4.05,12.97,2.97,0.29,0.29,0.15,0.44,0.44,0.48,0.11,6,35,17,7,11.0,55.0,45,58,52.86,50.42,46.48,42.67,7.74,16.54,11.2,151.0,260.0,52.4,17,1.0285714285714285,1.1714285714285715,1.0571428571428572,1.4705714285714286,1.2748571428571427,1.0325714285714287,0.8802857142857142,0.3945714285714286,0.2902857142857143,0.37885714285714284,8.085714285714285,5.257142857142857,1.6754285714285715,3.0
Fornals,21,36,BHA,WHU,0,5.8,MID,0.5%,2.0,102.0,2303.0,3.0,6.0,8.0,31.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,348.0,370.6,378.0,472.0,122.2,2.0,0.0,0.3,17.6,3.4,282767.0,275579.0,-7.0,7.0,30,3.0,4.65,4.65,2.01,13.21,7.26,0.18,0.18,0.08,0.26,0.26,0.51,0.28,6,35,17,7,11.0,55.0,45,58,52.86,50.42,46.48,42.67,7.74,16.54,11.2,151.0,260.0,52.4,17,1.0285714285714285,1.1714285714285715,1.0571428571428572,1.4705714285714286,1.2748571428571427,1.0325714285714287,0.8802857142857142,0.3945714285714286,0.2902857142857143,0.37885714285714284,8.085714285714285,5.257142857142857,1.6754285714285715,2.0
