Player,Season,Gameweek,Opponent,Team,Home,Cost,Role,Sel.,Form,Cum Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS,Opp_Ranking,Opp_Avg_G,Opp_Avg_GA,Opp_Avg_PTS,Opp_Avg_xG,Opp_Avg_NPxG,Opp_Avg_xGA,Opp_Avg_NPxGA,Opp_Avg_NPxGD,Opp_Avg_PPDA,Opp_Avg_OPPDA,Opp_Avg_DC,Opp_Avg_ODC,Opp_Avg_xPTS,Pts.
Ederson,21,22,BUR,MCI,0,6.0,GKP,8.1%,5.2,88.0,1710.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,1.0,0.0,32.0,1.0,366.0,274.8,0.0,0.0,27.6,5.2,0.0,0.9,14.7,4.6,616773.0,445791.0,0.0,0.0,19,0.0,0.0,0.0,0.0,3.35,3.35,0.0,0.0,0.0,0.0,0.0,0.18,0.18,1,20,13,5,2.0,37.0,13,44,40.33,36.52,14.44,11.4,25.12,9.95,21.69,217.0,72.0,44.76,16,0.65,1.3,1.1,0.8035,0.7655000000000001,1.517,1.403,-0.6375,0.6635,0.46349999999999997,4.9,9.65,0.8539999999999999,5.0
Bernardo Silva,21,22,BUR,MCI,0,7.4,MID,1.0%,3.5,39.0,1030.0,1.0,1.0,7.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,185.0,176.8,206.5,251.0,63.6,3.5,0.0,0.5,5.3,2.8,115754.0,109831.0,-1.0,1.0,14,1.0,2.23,2.23,1.79,8.51,5.78,0.19,0.19,0.16,0.35,0.35,0.74,0.5,1,20,13,5,2.0,37.0,13,44,40.33,36.52,14.44,11.4,25.12,9.95,21.69,217.0,72.0,44.76,16,0.65,1.3,1.1,0.8035,0.7655000000000001,1.517,1.403,-0.6375,0.6635,0.46349999999999997,4.9,9.65,0.8539999999999999,6.0
Fernandinho,21,22,BUR,MCI,0,5.4,DEF,0.7%,2.5,27.0,517.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,121.0,79.0,47.1,53.0,18.1,2.5,0.0,0.5,5.0,2.7,56172.0,103590.0,-1.0,1.0,10,0.0,0.61,0.61,0.02,3.32,3.23,0.11,0.11,0.0,0.11,0.11,0.59,0.57,1,20,13,5,2.0,37.0,13,44,40.33,36.52,14.44,11.4,25.12,9.95,21.69,217.0,72.0,44.76,16,0.65,1.3,1.1,0.8035,0.7655000000000001,1.517,1.403,-0.6375,0.6635,0.46349999999999997,4.9,9.65,0.8539999999999999,0.0
Dias,21,22,BUR,MCI,0,6.0,DEF,18.0%,6.8,91.0,1599.0,0.0,1.0,12.0,7.0,1.0,0.0,0.0,2.0,0.0,0.0,9.0,401.0,360.6,32.2,164.0,55.8,6.8,1.0,1.1,15.2,5.1,1687507.0,337255.0,5.0,-5.0,18,0.0,1.43,1.43,0.0,8.2,8.16,0.08,0.08,0.0,0.08,0.08,0.46,0.46,1,20,13,5,2.0,37.0,13,44,40.33,36.52,14.44,11.4,25.12,9.95,21.69,217.0,72.0,44.76,16,0.65,1.3,1.1,0.8035,0.7655000000000001,1.517,1.403,-0.6375,0.6635,0.46349999999999997,4.9,9.65,0.8539999999999999,6.0
Sterling,21,22,BUR,MCI,0,11.6,MID,12.2%,4.3,97.0,1438.0,6.0,6.0,9.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,269.0,385.6,310.1,804.0,149.8,4.3,1.0,0.4,8.4,5.4,1750298.0,1102803.0,1.0,-1.0,18,6.0,6.48,5.72,3.58,14.36,8.31,0.4,0.36,0.22,0.63,0.58,0.9,0.52,1,20,13,5,2.0,37.0,13,44,40.33,36.52,14.44,11.4,25.12,9.95,21.69,217.0,72.0,44.76,16,0.65,1.3,1.1,0.8035,0.7655000000000001,1.517,1.403,-0.6375,0.6635,0.46349999999999997,4.9,9.65,0.8539999999999999,8.0
De Bruyne,21,22,BUR,MCI,0,11.8,MID,11.3%,4.5,95.0,1405.0,3.0,10.0,9.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,368.0,514.6,796.8,663.0,197.6,4.5,2.0,0.4,8.1,5.6,4151079.0,5271102.0,3.0,-3.0,17,1.0,8.0,5.71,7.98,15.66,7.92,0.51,0.36,0.51,1.02,0.87,1.0,0.5,1,20,13,5,2.0,37.0,13,44,40.33,36.52,14.44,11.4,25.12,9.95,21.69,217.0,72.0,44.76,16,0.65,1.3,1.1,0.8035,0.7655000000000001,1.517,1.403,-0.6375,0.6635,0.46349999999999997,4.9,9.65,0.8539999999999999,0.0
Cancelo,21,22,BUR,MCI,0,6.0,DEF,20.5%,5.5,86.0,1279.0,1.0,2.0,9.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,13.0,353.0,332.2,437.0,197.0,96.7,5.5,1.0,0.9,14.3,5.7,2028455.0,525467.0,5.0,-5.0,15,1.0,0.78,0.78,3.23,11.11,9.0,0.05,0.05,0.23,0.28,0.28,0.78,0.63,1,20,13,5,2.0,37.0,13,44,40.33,36.52,14.44,11.4,25.12,9.95,21.69,217.0,72.0,44.76,16,0.65,1.3,1.1,0.8035,0.7655000000000001,1.517,1.403,-0.6375,0.6635,0.46349999999999997,4.9,9.65,0.8539999999999999,6.0
Walker,21,22,BUR,MCI,0,6.1,DEF,5.6%,2.2,68.0,1199.0,1.0,1.0,7.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,272.0,214.4,119.0,72.0,40.5,2.2,2.0,0.4,11.1,4.5,966029.0,1037331.0,1.0,-1.0,15,1.0,0.17,0.17,0.37,5.28,5.04,0.01,0.01,0.03,0.04,0.04,0.4,0.38,1,20,13,5,2.0,37.0,13,44,40.33,36.52,14.44,11.4,25.12,9.95,21.69,217.0,72.0,44.76,16,0.65,1.3,1.1,0.8035,0.7655000000000001,1.517,1.403,-0.6375,0.6635,0.46349999999999997,4.9,9.65,0.8539999999999999,0.0
Gündogan,21,22,BUR,MCI,0,5.8,MID,18.6%,7.8,83.0,1125.0,7.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,320.0,395.8,353.7,330.0,108.0,7.8,4.0,1.3,14.3,5.5,1581494.0,168604.0,3.0,-3.0,15,6.0,4.07,3.31,1.63,8.58,4.96,0.32,0.26,0.13,0.45,0.39,0.68,0.39,1,20,13,5,2.0,37.0,13,44,40.33,36.52,14.44,11.4,25.12,9.95,21.69,217.0,72.0,44.76,16,0.65,1.3,1.1,0.8035,0.7655000000000001,1.517,1.403,-0.6375,0.6635,0.46349999999999997,4.9,9.65,0.8539999999999999,8.0
Stones,21,22,BUR,MCI,0,5.2,DEF,20.5%,6.8,77.0,990.0,2.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,297.0,263.2,36.3,86.0,38.5,6.8,1.0,1.3,14.8,7.0,1805557.0,261859.0,2.0,-2.0,11,2.0,1.54,1.54,0.01,5.04,5.04,0.14,0.14,0.0,0.14,0.14,0.46,0.46,1,20,13,5,2.0,37.0,13,44,40.33,36.52,14.44,11.4,25.12,9.95,21.69,217.0,72.0,44.76,16,0.65,1.3,1.1,0.8035,0.7655000000000001,1.517,1.403,-0.6375,0.6635,0.46349999999999997,4.9,9.65,0.8539999999999999,6.0
